Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_mio_throttle.avg                             |         23.30 |       3,723.6 |  15881.2% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       7,162.8 |      21,903.2 |    205.8% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       3,808.0 |          0.00 |   -100.0% | warp
launch__registers_per_thread                                           |         164.0 |         252.0 |     53.7% | register/thread
smsp__inst_executed.sum                                                |   107,972,454 |   163,087,854 |     51.0% | inst
smsp__warps_issue_stalled_wait.avg                                     |     404,062.2 |     228,149.4 |    -43.5% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     216,245.3 |     134,778.5 |    -37.7% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      44,812.2 |      31,205.0 |    -30.4% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    14,869,464 |    19,008,187 |     27.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,871,822 |    60,237,286 |     20.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    33,032,040 |    37,752,388 |     14.3% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,320.1 |       2,569.3 |     10.7% | warp
