Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_barrier.avg                                  |      44,812.2 |     273,048.5 |    509.3% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       3,808.0 |      21,959.7 |    476.7% | warp
dram__sectors_read.sum                                                 |   133,777,720 |   210,730,752 |     57.5% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         42.64 |         57.01 |     33.7% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    14,869,464 |    19,568,973 |     31.6% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |     216,245.3 |     164,444.3 |    -24.0% | warp
launch__registers_per_thread                                           |         164.0 |         126.0 |    -23.2% | register/thread
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,669,819 |     2,146,279 |    -19.6% | warp
lts__t_sector_hit_rate.pct                                             |         56.66 |         45.85 |    -19.1% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    33,032,040 |    26,895,156 |    -18.6% | 
lts__t_sectors_op_read.sum                                             |   617,278,115 |   679,895,292 |     10.1% | sector
lts__t_sectors.sum                                                     |   688,743,605 |   748,079,993 |      8.6% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       7,162.8 |       6,689.9 |     -6.6% | warp
smsp__inst_executed.sum                                                |   107,972,454 |   101,909,116 |     -5.6% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,320.1 |       2,200.9 |     -5.1% | warp
