Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,010.0 |     429,349.0 |  21260.6% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.62 |       2,177.2 |  12256.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       4,213.1 |      25,867.0 |    514.0% | warp
smsp__inst_executed.sum                                                |    70,337,765 |   141,729,626 |    101.5% | inst
smsp__warps_issue_stalled_sleeping.avg                                 |      24,226.6 |          0.00 |   -100.0% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,380.7 |         576.7 |    -75.8% | warp
launch__registers_per_thread                                           |         111.0 |         186.0 |     67.6% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     281,200.2 |      92,688.2 |    -67.0% | warp
smsp__warps_issue_stalled_wait.avg                                     |     332,173.7 |     140,962.0 |    -57.6% | warp
dram__sectors_read.sum                                                 |   133,330,768 |    89,193,192 |    -33.1% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |      26,321.5 |      30,386.9 |     15.4% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,656,827 |    19,912,238 |     12.8% | 
lts__t_sectors_op_read.sum                                             |   620,154,139 |   552,669,703 |    -10.9% | sector
lts__t_sectors.sum                                                     |   688,205,662 |   619,751,103 |     -9.9% | sector
