N_STAGES,NUM_EPI_WARPS,INTERLEAVE_STRATEGY,MBAR_EARLY,TMEM_LOAD_WIDTH,STAGGER_CYCLES,PHASE1_UNROLL,SNAKE_ORDER,CVT_ADD_FUSED,K_LOOP_UNROLL,W0_LOOP_UNROLL,SUB_MMA_UNROLL,PRELOAD_MODE,PREFETCH_BEFORE_STORE,GELU_VARIANT,TMA_RESIDUAL,regs,spills,smem_kb,ms,tflops,status,dflags
4,4,2,0,32,100,2,1,1,8,0,3,1,0,0,0,209,0,193.0,0.526,2079.99,OK,-DK_LOOP_UNROLL=8 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,200,2,1,0,8,0,0,1,0,0,0,209,0,193.0,0.526,2081.15,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DSTAGGER_CYCLES=200
4,4,2,0,32,200,2,1,1,6,4,1,1,0,0,0,165,0,193.0,0.526,2079.92,OK,-DK_LOOP_UNROLL=6 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,1,0,4,0,0,1,0,0,0,210,0,193.0,0.526,2081.73,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,2,1,0,6,0,1,1,0,0,0,166,0,193.0,0.526,2080.93,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1
4,4,2,1,32,160,2,1,0,8,0,1,1,0,0,0,166,0,193.0,0.526,2083.35,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1
4,4,2,1,32,160,2,1,0,8,0,3,1,0,0,0,211,0,193.0,0.526,2082.31,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,2,1,1,6,0,0,1,0,0,0,175,0,193.0,0.526,2080.26,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,2,1,1,6,4,0,1,0,0,0,175,0,193.0,0.526,2081.26,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,1,1,6,0,3,1,0,0,0,175,0,193.0,0.526,2083.29,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,2,1,1,6,4,3,1,0,0,0,175,0,193.0,0.526,2083.44,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,1,0,8,0,3,0,1,0,0,224,0,193.0,0.526,2081.92,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DPREFETCH_BEFORE_STORE=1 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,1,1,8,0,0,0,0,0,0,209,0,193.0,0.526,2080.46,OK,-DK_LOOP_UNROLL=8 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,2,1,1,8,0,0,1,0,0,0,209,0,193.0,0.526,2080.27,OK,-DK_LOOP_UNROLL=8 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,2,1,1,8,0,3,2,0,0,0,209,0,193.0,0.526,2080.45,OK,-DK_LOOP_UNROLL=8 -DPRELOAD_MODE=2 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,1,0,8,0,3,0,0,0,0,209,0,193.0,0.526,2079.83,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,1,1,4,0,0,1,0,0,0,209,0,193.0,0.527,2076.54,OK,-DSTAGGER_CYCLES=100
4,4,2,0,32,200,2,1,1,4,0,0,1,0,0,0,209,0,193.0,0.527,2076.28,OK,-DSTAGGER_CYCLES=200
4,4,2,1,32,160,2,1,1,4,0,0,1,0,0,0,210,0,193.0,0.527,2079.22,OK,-DMBAR_EARLY=1 -DSTAGGER_CYCLES=160
4,4,2,1,32,200,2,1,1,4,0,0,1,0,0,0,210,0,193.0,0.527,2079.12,OK,-DMBAR_EARLY=1 -DSTAGGER_CYCLES=200
4,4,2,0,32,100,2,1,0,4,0,3,1,0,0,0,209,0,193.0,0.527,2076.74,OK,-DCVT_ADD_FUSED=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,1,0,6,0,3,1,0,0,0,173,0,193.0,0.527,2076.9,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,1,0,8,4,0,1,0,0,0,209,0,193.0,0.527,2076.45,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,1,0,8,4,1,1,0,0,0,165,0,193.0,0.527,2076.72,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,1,1,6,0,1,1,0,0,0,165,0,193.0,0.527,2078.38,OK,-DK_LOOP_UNROLL=6 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,2,1,1,6,4,3,1,0,0,0,173,0,193.0,0.527,2078.43,OK,-DK_LOOP_UNROLL=6 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,4,1,1,6,0,1,1,0,0,0,214,0,193.0,0.527,2075.94,OK,-DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,2,1,1,8,0,1,1,0,0,0,165,0,193.0,0.527,2076.12,OK,-DK_LOOP_UNROLL=8 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,200,2,1,0,4,4,0,1,0,0,0,209,0,193.0,0.527,2076.08,OK,-DCVT_ADD_FUSED=0 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
4,4,2,0,32,200,4,1,0,6,4,1,1,0,0,0,214,0,193.0,0.527,2078.52,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,200,4,1,0,6,0,3,1,0,0,0,222,0,193.0,0.527,2076.27,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
4,4,2,0,32,200,4,1,0,8,0,1,1,0,0,0,214,0,193.0,0.527,2076.17,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1
4,4,2,0,32,200,4,1,0,8,4,1,1,0,0,0,214,0,193.0,0.527,2079.22,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,200,2,1,1,4,0,0,1,0,0,0,209,0,193.0,0.527,2077.53,OK,-DSTAGGER_CYCLES=200
4,4,2,0,32,200,4,1,1,6,0,1,1,0,0,0,214,0,193.0,0.527,2078.53,OK,-DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1
4,4,2,0,32,200,4,1,1,6,0,3,1,0,0,0,222,0,193.0,0.527,2078.28,OK,-DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3
4,4,2,0,32,200,4,1,1,8,0,1,1,0,0,0,214,0,193.0,0.527,2076.37,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1
4,4,2,1,32,160,2,1,0,6,0,0,1,0,0,0,175,0,193.0,0.527,2075.96,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,2,1,0,6,4,0,1,0,0,0,175,0,193.0,0.527,2079.74,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,1,0,6,4,1,1,0,0,0,166,0,193.0,0.527,2076.27,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,1,0,8,0,0,1,0,0,0,211,0,193.0,0.527,2075.89,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,2,1,0,8,4,3,1,0,0,0,211,0,193.0,0.527,2076.99,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,1,1,4,0,3,1,0,0,0,210,0,193.0,0.527,2079.74,OK,-DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,2,1,1,6,0,1,1,0,0,0,166,0,193.0,0.527,2077.34,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1
4,4,2,1,32,160,2,1,1,6,4,1,1,0,0,0,166,0,193.0,0.527,2077.58,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,1,1,8,4,0,1,0,0,0,211,0,193.0,0.527,2076.86,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,1,1,8,0,1,1,0,0,0,166,0,193.0,0.527,2079.63,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,2,1,0,8,0,3,0,0,0,0,209,0,193.0,0.527,2079.25,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,1,0,8,0,3,1,0,0,0,209,0,193.0,0.527,2076.47,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,1,0,8,0,3,2,1,0,0,209,0,193.0,0.527,2078.07,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DPREFETCH_BEFORE_STORE=1 -DPRELOAD_MODE=2 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,1,1,8,0,0,2,0,0,0,209,0,193.0,0.527,2076.88,OK,-DK_LOOP_UNROLL=8 -DPRELOAD_MODE=2 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,2,1,1,8,0,0,1,1,0,0,224,0,193.0,0.527,2076.74,OK,-DK_LOOP_UNROLL=8 -DPREFETCH_BEFORE_STORE=1 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,2,1,1,8,0,3,0,0,0,0,209,0,193.0,0.527,2076.47,OK,-DK_LOOP_UNROLL=8 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,1,0,8,0,3,0,1,0,0,224,0,193.0,0.527,2077.63,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DPREFETCH_BEFORE_STORE=1 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,80,2,1,1,4,0,0,1,0,0,0,209,0,193.0,0.528,2073.47,OK,
4,4,2,0,32,160,2,1,1,4,0,0,1,0,0,0,209,0,193.0,0.528,2075.53,OK,-DSTAGGER_CYCLES=160
4,4,2,1,32,40,2,1,1,4,0,0,1,0,0,0,210,0,193.0,0.528,2074.8,OK,-DMBAR_EARLY=1 -DSTAGGER_CYCLES=40
4,4,2,1,32,60,2,1,1,4,0,0,1,0,0,0,210,0,193.0,0.528,2075.01,OK,-DMBAR_EARLY=1 -DSTAGGER_CYCLES=60
4,4,2,1,32,80,2,1,1,4,0,0,1,0,0,0,210,0,193.0,0.528,2073.29,OK,-DMBAR_EARLY=1
4,4,2,1,32,120,2,1,1,4,0,0,1,0,0,0,210,0,193.0,0.528,2075.06,OK,-DMBAR_EARLY=1 -DSTAGGER_CYCLES=120
4,4,2,0,32,100,2,1,0,6,0,1,1,0,0,0,165,0,193.0,0.528,2074.92,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,2,1,0,6,4,1,1,0,0,0,165,0,193.0,0.528,2072.12,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,1,1,4,0,0,1,0,0,0,209,0,193.0,0.528,2073.53,OK,-DSTAGGER_CYCLES=100
4,4,2,0,32,100,2,1,1,4,4,3,1,0,0,0,209,0,193.0,0.528,2073.92,OK,-DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,1,1,6,0,0,1,0,0,0,173,0,193.0,0.528,2074.11,OK,-DK_LOOP_UNROLL=6 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,2,1,1,8,4,3,1,0,0,0,209,0,193.0,0.528,2073.58,OK,-DK_LOOP_UNROLL=8 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,200,2,1,0,4,0,0,1,0,0,0,209,0,193.0,0.528,2072.81,OK,-DCVT_ADD_FUSED=0 -DSTAGGER_CYCLES=200
4,4,2,0,32,200,4,1,0,6,0,0,1,0,0,0,222,0,193.0,0.528,2074.84,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200
4,4,2,0,32,200,4,1,0,6,0,1,1,0,0,0,214,0,193.0,0.528,2072.46,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1
4,4,2,0,32,200,4,1,0,6,4,3,1,0,0,0,222,0,193.0,0.528,2074.35,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,200,2,1,0,8,0,1,1,0,0,0,165,0,193.0,0.528,2073.45,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1
4,4,2,0,32,200,4,1,0,8,4,0,1,0,0,0,255,0,193.0,0.528,2073.15,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
4,4,2,0,32,200,4,1,1,4,0,0,1,0,0,0,255,0,193.0,0.528,2073.74,OK,-DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200
4,4,2,0,32,200,4,1,1,4,4,0,1,0,0,0,255,0,193.0,0.528,2072.36,OK,-DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
4,4,2,0,32,200,2,1,1,6,0,1,1,0,0,0,165,0,193.0,0.528,2073.54,OK,-DK_LOOP_UNROLL=6 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1
4,4,2,0,32,200,4,1,1,6,0,0,1,0,0,0,222,0,193.0,0.528,2074.22,OK,-DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200
4,4,2,0,32,200,4,1,1,6,4,0,1,0,0,0,222,0,193.0,0.528,2074.85,OK,-DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DW0_LOOP_UNROLL=4
4,4,2,0,32,200,4,1,1,6,4,1,1,0,0,0,214,0,193.0,0.528,2071.98,OK,-DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,200,4,1,1,6,4,3,1,0,0,0,222,0,193.0,0.528,2075.06,OK,-DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,200,2,1,1,8,0,0,1,0,0,0,209,0,193.0,0.528,2072.4,OK,-DK_LOOP_UNROLL=8 -DSTAGGER_CYCLES=200
4,4,2,0,32,200,2,1,1,8,0,1,1,0,0,0,165,0,193.0,0.528,2075.83,OK,-DK_LOOP_UNROLL=8 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1
4,4,2,0,32,200,2,1,1,8,4,3,1,0,0,0,209,0,193.0,0.528,2072.74,OK,-DK_LOOP_UNROLL=8 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,200,4,1,1,8,4,1,1,0,0,0,214,0,193.0,0.528,2073.98,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=200 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,1,0,4,0,3,1,0,0,0,210,0,193.0,0.528,2075.23,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,2,1,0,4,4,3,1,0,0,0,210,0,193.0,0.528,2074.13,OK,-DCVT_ADD_FUSED=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,1,0,6,0,3,1,0,0,0,175,0,193.0,0.528,2075.78,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,2,1,0,6,4,3,1,0,0,0,175,0,193.0,0.528,2074.38,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,4,1,0,6,0,1,1,0,0,0,214,0,193.0,0.528,2074.7,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1
4,4,2,1,32,160,4,1,0,6,0,3,1,0,0,0,222,0,193.0,0.528,2075.5,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3
4,4,2,1,32,160,2,1,0,8,4,0,1,0,0,0,211,0,193.0,0.528,2075.62,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,4,1,0,8,0,1,1,0,0,0,214,0,193.0,0.528,2072.67,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1
4,4,2,1,32,160,4,1,0,8,4,1,1,0,0,0,214,0,193.0,0.528,2072.49,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,1,1,4,4,0,1,0,0,0,210,0,193.0,0.528,2072.85,OK,-DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,1,1,4,4,3,1,0,0,0,210,0,193.0,0.528,2075.13,OK,-DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,4,1,1,6,4,1,1,0,0,0,214,0,193.0,0.528,2073.67,OK,-DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,2,1,1,8,4,3,1,0,0,0,211,0,193.0,0.528,2075.09,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,1,32,160,4,1,1,8,0,0,1,0,0,0,255,0,193.0,0.528,2074.87,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=160
4,4,2,1,32,160,4,1,1,8,0,1,1,0,0,0,214,0,193.0,0.528,2075.1,OK,-DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DPHASE1_UNROLL=4 -DSTAGGER_CYCLES=160 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,2,1,0,8,0,3,2,0,0,0,209,0,193.0,0.528,2075.26,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DPRELOAD_MODE=2 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,1,0,8,0,3,1,1,0,0,224,0,193.0,0.528,2072.62,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DPREFETCH_BEFORE_STORE=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,1,1,8,0,3,1,0,0,0,209,0,193.0,0.528,2074.94,OK,-DK_LOOP_UNROLL=8 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,1,1,8,0,3,0,1,0,0,224,0,193.0,0.528,2075.74,OK,-DK_LOOP_UNROLL=8 -DPREFETCH_BEFORE_STORE=1 -DPRELOAD_MODE=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,1,1,8,0,3,1,1,0,0,224,0,193.0,0.528,2075.53,OK,-DK_LOOP_UNROLL=8 -DPREFETCH_BEFORE_STORE=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,1,1,8,0,3,2,1,0,0,209,0,193.0,0.528,2073.26,OK,-DK_LOOP_UNROLL=8 -DPREFETCH_BEFORE_STORE=1 -DPRELOAD_MODE=2 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,1,0,8,0,3,1,0,0,0,209,0,193.0,0.528,2073.62,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
