Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
lts__t_sectors_op_write.sum                                            |     679,759.0 |    15,696,667 |   2209.2% | sector
smsp__warps_issue_stalled_not_selected.avg                             |         629.5 |       2,203.7 |    250.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         236.1 |         782.4 |    231.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      87,884.0 |     177,184.0 |    101.6% | 
dram__sectors_write.sum                                                |     364,080.0 |     642,488.0 |     76.5% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       2,308.1 |       1,478.9 |    -35.9% | warp
dram__sectors_read.sum                                                 |   159,179,336 |   126,597,824 |    -20.5% | sector
smsp__inst_executed.sum                                                |    44,057,266 |    51,478,870 |     16.8% | inst
smsp__warps_issue_stalled_wait.avg                                     |     263,584.4 |     288,841.9 |      9.6% | warp
lts__t_sectors.sum                                                     |   538,871,658 |   574,851,667 |      6.7% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      12,895.8 |      12,046.6 |     -6.6% | warp
