Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |       2,475.0 |    14,652,886 | 591935.8% | 
dram__sectors_write.sum                                                |     226,640.0 |    43,984,712 |  19307.3% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      85,826.0 |    15,814,168 |  18325.8% | 
lts__t_sectors_op_write.sum                                            |     670,093.0 |    67,517,721 |   9975.9% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       3,975.2 |      27,360.1 |    588.3% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,251.1 |       5,208.9 |    316.3% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         725.8 |       2,760.1 |    280.3% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,470.4 |      23,357.1 |    146.6% | warp
launch__registers_per_thread                                           |         56.00 |         116.0 |    107.1% | register/thread
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         21.78 |         33.42 |     53.4% | %
smsp__inst_executed.sum                                                |    48,232,782 |    72,200,136 |     49.7% | inst
lts__t_sectors.sum                                                     |   490,226,677 |   637,782,508 |     30.1% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     223,776.0 |     277,935.3 |     24.2% | warp
smsp__warps_issue_stalled_wait.avg                                     |     274,101.0 |     334,021.8 |     21.9% | warp
lts__t_sectors_op_read.sum                                             |   489,156,838 |   569,663,285 |     16.5% | sector
dram__sectors_read.sum                                                 |    91,727,680 |   102,277,576 |     11.5% | sector
