Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,857.0 |    28,299,997 | 1523863.2% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         443.0 |   3927.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      10,062.0 |     124,075.1 |   1133.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       5,254.1 |      39,110.6 |    644.4% | warp
smsp__inst_executed.sum                                                |   160,649,578 |   972,904,708 |    505.6% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     101,783.1 |     393,562.2 |    286.7% | warp
smsp__warps_issue_stalled_wait.avg                                     |     620,788.9 |     1,126,523 |     81.5% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,980,197 |     1,168,904 |    -60.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,934,137 |    78,886,434 |     58.0% | 
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         58.65 |         47.48 |    -19.0% | %
dram__sectors_read.sum                                                 |    40,957,048 |    47,142,040 |     15.1% | sector
smsp__cycles_active.avg                                                |     3,216,079 |     3,684,934 |     14.6% | cycle
smsp__warps_issue_stalled_barrier.avg                                  |     495,043.3 |     556,050.8 |     12.3% | warp
lts__t_sectors_op_read.sum                                             |   508,644,057 |   568,909,981 |     11.8% | sector
lts__t_sectors.sum                                                     |   778,772,607 |   839,087,933 |      7.7% | sector
