Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |       2,522.0 |    17,492,006 | 693476.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     106,216.0 |    18,682,643 |  17489.3% | 
dram__sectors_write.sum                                                |     327,800.0 |    44,046,864 |  13337.1% | sector
lts__t_sectors_op_write.sum                                            |     667,175.0 |    67,507,580 |  10018.4% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         408.1 |       2,498.9 |    512.3% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,097.6 |       4,551.1 |    314.6% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |       8,149.9 |      30,650.7 |    276.1% | warp
launch__registers_per_thread                                           |         56.00 |         116.0 |    107.1% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |       9,891.6 |      18,433.9 |     86.4% | warp
smsp__inst_executed.sum                                                |    48,965,239 |    76,836,633 |     56.9% | inst
smsp__warps_issue_stalled_wait.avg                                     |     290,084.3 |     368,328.0 |     27.0% | warp
dram__sectors_read.sum                                                 |   127,790,920 |    96,346,856 |    -24.6% | sector
lts__t_sectors.sum                                                     |   546,791,893 |   674,523,235 |     23.4% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     220,942.0 |     266,442.5 |     20.6% | warp
lts__t_sectors_op_read.sum                                             |   545,867,721 |   606,601,443 |     11.1% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,463,228 |     2,308,636 |     -6.3% | warp
