Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,027.0 |    29,300,032 | 1445387.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |       2,520.0 |    18,125,543 | 719167.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      87,766.0 |    48,713,196 |  55403.5% | 
dram__sectors_write.sum                                                |     300,760.0 |    44,448,776 |  14678.8% | sector
lts__t_sectors_op_write.sum                                            |     673,765.0 |    67,518,799 |   9921.1% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       2,583.2 |     173,765.5 |   6626.8% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         190.1 |       2,575.5 |   1254.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         598.4 |       7,193.0 |   1102.1% | warp
smsp__inst_executed.sum                                                |    44,068,265 |   102,574,505 |    132.8% | inst
launch__registers_per_thread                                           |         56.00 |         117.0 |    108.9% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |      11,100.8 |      20,376.4 |     83.6% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         29.64 |         54.30 |     83.2% | %
dram__sectors_read.sum                                                 |   124,551,936 |   189,376,184 |     52.0% | sector
smsp__warps_issue_stalled_wait.avg                                     |     265,607.1 |     382,712.8 |     44.1% | warp
lts__t_sectors.sum                                                     |   531,588,098 |   735,445,901 |     38.3% | sector
lts__t_sectors_op_read.sum                                             |   530,616,542 |   667,382,395 |     25.8% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     224,658.1 |     270,653.3 |     20.5% | warp
lts__t_sector_hit_rate.pct                                             |         63.28 |         50.72 |    -19.8% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         61.14 |         72.64 |     18.8% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,509,870 |     2,120,153 |    -15.5% | warp
