Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,010.0 |    30,511,583 | 1517889.2% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |       2,486.0 |    18,311,031 | 736466.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      85,892.0 |    50,283,130 |  58442.3% | 
dram__sectors_write.sum                                                |     242,984.0 |    44,253,968 |  18112.7% | sector
lts__t_sectors_op_write.sum                                            |     680,274.0 |    67,514,858 |   9824.7% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       3,839.1 |     180,972.6 |   4614.0% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,254.2 |       7,203.5 |    474.4% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         719.4 |       2,586.7 |    259.5% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         21.81 |         50.31 |    130.7% | %
smsp__inst_executed.sum                                                |    48,072,429 |   103,826,363 |    116.0% | inst
smsp__warps_issue_stalled_sleeping.avg                                 |       9,678.4 |      20,376.8 |    110.5% | warp
launch__registers_per_thread                                           |         56.00 |         117.0 |    108.9% | register/thread
dram__sectors_read.sum                                                 |    91,706,976 |   172,901,584 |     88.5% | sector
lts__t_sectors.sum                                                     |   499,074,722 |   706,991,297 |     41.7% | sector
smsp__warps_issue_stalled_wait.avg                                     |     273,276.6 |     386,613.8 |     41.5% | warp
lts__t_sectors_op_read.sum                                             |   497,976,491 |   638,692,087 |     28.3% | sector
lts__t_sector_hit_rate.pct                                             |         70.65 |         52.72 |    -25.4% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         57.53 |         71.44 |     24.2% | %
smsp__warps_issue_stalled_barrier.avg                                  |     223,873.8 |     269,249.7 |     20.3% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,496,547 |     2,081,314 |    -16.6% | warp
