Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,007.0 |    30,625,996 | 1525858.9% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |       2,475.0 |    18,228,202 | 736393.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      85,826.0 |    50,268,547 |  58470.3% | 
dram__sectors_write.sum                                                |     226,640.0 |    44,255,096 |  19426.6% | sector
lts__t_sectors_op_write.sum                                            |     670,093.0 |    67,498,322 |   9973.0% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       3,975.2 |     181,344.1 |   4461.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,251.1 |       7,297.6 |    483.3% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         725.8 |       2,693.4 |    271.1% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         21.78 |         50.10 |    130.0% | %
smsp__inst_executed.sum                                                |    48,232,782 |   104,121,566 |    115.9% | inst
smsp__warps_issue_stalled_sleeping.avg                                 |       9,470.4 |      20,109.7 |    112.3% | warp
launch__registers_per_thread                                           |         56.00 |         117.0 |    108.9% | register/thread
dram__sectors_read.sum                                                 |    91,727,680 |   172,113,984 |     87.6% | sector
lts__t_sectors.sum                                                     |   490,226,677 |   707,134,985 |     44.2% | sector
smsp__warps_issue_stalled_wait.avg                                     |     274,101.0 |     387,947.8 |     41.5% | warp
lts__t_sectors_op_read.sum                                             |   489,156,838 |   638,847,472 |     30.6% | sector
lts__t_sector_hit_rate.pct                                             |         73.57 |         52.92 |    -28.1% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         59.20 |         71.57 |     20.9% | %
smsp__warps_issue_stalled_barrier.avg                                  |     223,776.0 |     269,100.0 |     20.3% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,495,300 |     2,075,707 |    -16.8% | warp
