Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      20,952.3 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      31,728.6 |     271,656.3 |    756.2% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,777.7 |         17.61 |    -99.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,918.9 |       6,697.8 |    -69.4% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,153.0 |     384,327.8 |     68.5% | warp
dram__sectors_read.sum                                                 |   133,747,408 |   212,173,000 |     58.6% | sector
launch__registers_per_thread                                           |         252.0 |         126.0 |    -50.0% | register/thread
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         40.11 |         57.47 |     43.3% | %
smsp__inst_executed.sum                                                |   163,087,574 |   101,843,853 |    -37.6% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     133,556.9 |     168,700.8 |     26.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,572,434 |    27,943,932 |    -25.6% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,703,140 |     2,117,224 |    -21.7% | warp
lts__t_sector_hit_rate.pct                                             |         57.65 |         45.85 |    -20.5% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,199,413 |    48,470,271 |    -19.5% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,580.1 |       2,214.4 |    -14.2% | warp
lts__t_sectors_op_read.sum                                             |   617,154,425 |   673,397,167 |      9.1% | sector
lts__t_sectors.sum                                                     |   684,422,545 |   741,578,731 |      8.4% | sector
