Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,859.0 |    29,395,005 | 1581126.7% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |       1,221.3 |  11002.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      12,735.3 |     127,823.3 |    903.7% | warp
smsp__inst_executed.sum                                                |   174,299,102 |   986,384,314 |    465.9% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       7,751.7 |      30,849.6 |    298.0% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     117,885.2 |     408,546.3 |    246.6% | warp
dram__bytes_read.sum                                                   |         715.8 |          1.02 |    -99.9% | Mbyte
smsp__warps_issue_stalled_wait.avg                                     |     676,745.1 |     1,191,094 |     76.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,777,274 |    80,063,703 |     60.8% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,397,427 |     1,155,568 |    -51.8% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      97,152.8 |     141,590.7 |     45.7% | warp
dram__sectors_read.sum                                                 |    22,369,352 |    31,961,400 |     42.9% | sector
smsp__cycles_active.avg                                                |     2,901,223 |     3,748,288 |     29.2% | cycle
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         66.89 |         47.73 |    -28.6% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         61.97 |         46.80 |    -24.5% | %
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         57.94 |         43.76 |    -24.5% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         50.09 |         39.81 |    -20.5% | %
lts__t_sectors_op_read.sum                                             |   501,186,867 |   552,416,531 |     10.2% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     517,009.7 |     556,494.4 |      7.6% | warp
lts__t_sectors.sum                                                     |   771,105,737 |   822,475,932 |      6.7% | sector
