Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |       2,476.0 |    14,447,407 | 583397.9% | 
dram__sectors_write.sum                                                |     233,656.0 |    43,980,240 |  18722.6% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      85,684.0 |    15,704,537 |  18228.4% | 
lts__t_sectors_op_write.sum                                            |     680,181.0 |    67,504,595 |   9824.5% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       3,281.0 |      27,317.9 |    732.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,538.1 |       4,789.2 |    211.4% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         967.5 |       2,622.3 |    171.0% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,396.0 |      23,302.5 |    148.0% | warp
launch__registers_per_thread                                           |         56.00 |         117.0 |    108.9% | register/thread
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         21.82 |         33.52 |     53.6% | %
smsp__inst_executed.sum                                                |    50,694,328 |    73,007,450 |     44.0% | inst
smsp__warps_issue_stalled_barrier.avg                                  |     223,143.6 |     277,311.4 |     24.3% | warp
lts__t_sectors.sum                                                     |   535,892,420 |   650,091,266 |     21.3% | sector
smsp__warps_issue_stalled_wait.avg                                     |     277,607.9 |     334,664.4 |     20.6% | warp
dram__sectors_read.sum                                                 |    92,093,224 |   102,892,696 |     11.7% | sector
lts__t_sectors_op_read.sum                                             |   534,772,079 |   581,978,569 |      8.8% | sector
