Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,850.0 |    29,395,005 | 1588819.2% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |       8,206.0 |    45,385,707 | 552979.5% | 
dram__sectors_write.sum                                                |     111,264.0 |   176,544,608 | 158571.8% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     318,842.0 |    80,063,703 |  25010.8% | 
lts__t_sectors_op_write.sum                                            |     2,092,516 |   269,553,379 |  12781.8% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       2,145.0 |     127,823.3 |   5859.0% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         608.6 |      30,849.6 |   4969.0% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         26.72 |       1,221.3 |   4470.7% | warp
smsp__inst_executed.sum                                                |    77,211,376 |   986,384,314 |   1177.5% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |      37,333.8 |     408,546.3 |    994.3% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.00 |         24.34 |    508.5% | %
smsp__warps_issue_stalled_wait.avg                                     |     427,195.0 |     1,191,094 |    178.8% | warp
launch__registers_per_thread                                           |         40.00 |         110.0 |    175.0% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |      66,485.8 |     141,590.7 |    113.0% | warp
dram__bytes_read.sum                                                   |         716.4 |          1.02 |    -99.9% | Mbyte
smsp__warps_issue_stalled_barrier.avg                                  |     286,375.5 |     556,494.4 |     94.3% | warp
lts__t_sectors.sum                                                     |   495,702,239 |   822,475,932 |     65.9% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,638,931 |     1,155,568 |    -56.2% | warp
smsp__cycles_active.avg                                                |     2,504,262 |     3,748,288 |     49.7% | cycle
dram__sectors_read.sum                                                 |    22,387,064 |    31,961,400 |     42.8% | sector
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         73.35 |         47.73 |    -34.9% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.89 |         46.80 |    -34.9% | %
lts__t_sector_hit_rate.pct                                             |         91.09 |         59.95 |    -34.2% | %
lts__t_sectors_op_read.sum                                             |   493,505,416 |   552,416,531 |     11.9% | sector
