Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,010.0 |     237,135.0 |  11697.8% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      26,375.1 |      55,590.3 |    110.8% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     280,893.5 |      44,809.8 |    -84.0% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      24,222.7 |       5,682.4 |    -76.5% | warp
launch__registers_per_thread                                           |         111.0 |         163.0 |     46.8% | register/thread
dram__sectors_read.sum                                                 |   129,862,416 |    89,192,296 |    -31.3% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,421,937 |     2,983,042 |     23.2% | warp
smsp__inst_executed.sum                                                |    70,331,114 |    76,375,837 |      8.6% | inst
lts__t_sectors_op_read.sum                                             |   615,036,433 |   564,595,764 |     -8.2% | sector
smsp__warps_issue_stalled_wait.avg                                     |     332,145.2 |     357,684.0 |      7.7% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,353.5 |       2,183.0 |     -7.2% | warp
lts__t_sectors.sum                                                     |   683,033,990 |   636,066,387 |     -6.9% | sector
