Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |       2,486.0 |    14,483,148 | 582488.4% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      85,892.0 |    15,775,865 |  18267.1% | 
dram__sectors_write.sum                                                |     242,984.0 |    43,981,056 |  18000.4% | sector
lts__t_sectors_op_write.sum                                            |     680,274.0 |    67,515,942 |   9824.8% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       3,839.1 |      28,194.0 |    634.4% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,254.2 |       4,725.1 |    276.7% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         719.4 |       2,528.7 |    251.5% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,678.4 |      22,888.6 |    136.5% | warp
launch__registers_per_thread                                           |         56.00 |         118.0 |    110.7% | register/thread
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         21.81 |         33.53 |     53.7% | %
smsp__inst_executed.sum                                                |    48,072,429 |    71,959,200 |     49.7% | inst
lts__t_sectors.sum                                                     |   499,074,722 |   638,019,780 |     27.8% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     223,873.8 |     277,873.1 |     24.1% | warp
smsp__warps_issue_stalled_wait.avg                                     |     273,276.6 |     334,124.6 |     22.3% | warp
lts__t_sectors_op_read.sum                                             |   497,976,491 |   569,931,393 |     14.4% | sector
dram__sectors_read.sum                                                 |    91,706,976 |   102,602,472 |     11.9% | sector
