Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      10,511.5 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      93,205.4 |     223,956.8 |    140.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,642,021 |       2,473.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    20,140,205 |      86,960.0 |    -99.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     423,531.0 |       2,069.0 |    -99.5% | 
dram__sectors_write.sum                                                |    43,735,328 |     286,776.0 |    -99.3% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,176.1 |         17.63 |    -99.2% | warp
lts__t_sectors_op_write.sum                                            |    66,846,405 |     669,676.0 |    -99.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |      25,958.4 |         830.1 |    -96.8% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,956.4 |     271,758.9 |     92.8% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,338.4 |       2,865.8 |    -90.6% | warp
launch__registers_per_thread                                           |         186.0 |         56.00 |    -69.9% | register/thread
smsp__inst_executed.sum                                                |   141,729,604 |    46,142,968 |    -67.4% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         556.7 |         281.4 |    -49.5% | warp
dram__sectors_read.sum                                                 |    89,205,136 |   122,375,232 |     37.2% | sector
lts__t_sectors.sum                                                     |   636,139,843 |   550,854,433 |    -13.4% | sector
