Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,024.0 |    25,860,948 | 1277614.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |       2,452.0 |    21,761,658 | 887406.4% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     177,184.0 |    49,488,852 |  27830.8% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,478.9 |     179,142.7 |  12013.1% | warp
dram__sectors_write.sum                                                |     642,488.0 |    45,396,552 |   6965.7% | sector
lts__t_sectors_op_write.sum                                            |    15,696,667 |    93,129,231 |    493.3% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         782.4 |       3,743.1 |    378.4% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       2,203.7 |       8,962.2 |    306.7% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.65 |         67.34 |    281.5% | warp
smsp__inst_executed.sum                                                |    51,478,870 |   113,092,145 |    119.7% | inst
launch__registers_per_thread                                           |         56.00 |         117.0 |    108.9% | register/thread
dram__bytes_write.sum                                                  |         20.56 |          1.45 |    -92.9% | Mbyte
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         30.15 |         51.89 |     72.1% | %
smsp__warps_issue_stalled_wait.avg                                     |     288,841.9 |     418,656.4 |     44.9% | warp
dram__sectors_read.sum                                                 |   126,597,824 |   181,621,752 |     43.5% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      12,046.6 |      17,126.2 |     42.2% | warp
lts__t_sectors.sum                                                     |   574,851,667 |   777,220,013 |     35.2% | sector
lts__t_sectors_op_read.sum                                             |   558,875,483 |   683,524,711 |     22.3% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     221,186.1 |     268,695.7 |     21.5% | warp
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         61.35 |         72.75 |     18.6% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,470,658 |     2,051,897 |    -16.9% | warp
