Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,860.0 |    29,092,442 | 1564009.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |       8,162.0 |    45,337,476 | 555370.2% | 
dram__sectors_write.sum                                                |     107,984.0 |    58,143,480 |  53744.5% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         713.7 |     349,760.4 |  48904.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     318,863.0 |    79,757,118 |  24913.0% | 
lts__t_sectors_op_write.sum                                            |     2,124,417 |   269,559,963 |  12588.7% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         989.2 |   8892.4% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         499.5 |      36,938.2 |   7295.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,982.8 |     122,295.0 |   6067.8% | warp
smsp__inst_executed.sum                                                |    69,010,740 |   995,587,978 |   1342.7% | inst
smsp__warps_issue_stalled_wait.avg                                     |     393,042.1 |     1,201,695 |    205.7% | warp
launch__registers_per_thread                                           |         40.00 |         112.0 |    180.0% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     292,676.8 |     545,151.9 |     86.3% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      79,495.4 |     130,734.2 |     64.5% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,702,426 |     1,149,857 |    -57.5% | warp
smsp__cycles_active.avg                                                |     2,472,034 |     3,701,830 |     49.7% | cycle
lts__t_sectors.sum                                                     |   527,780,652 |   782,105,568 |     48.2% | sector
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         74.25 |         47.60 |    -35.9% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         72.79 |         46.68 |    -35.9% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         51.11 |         38.68 |    -24.3% | %
lts__t_sector_hit_rate.pct                                             |         91.46 |         81.30 |    -11.1% | %
