Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
dram__sectors_write.sum                                                |     127,040.0 |    44,332,128 |  34796.2% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     231,121.0 |    33,242,419 |  14283.1% | 
lts__t_sectors_op_write.sum                                            |     1,141,834 |    67,977,321 |   5853.3% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |     253,349.0 |    14,510,627 |   5627.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     1,033,827 |    49,693,287 |   4706.7% | 
smsp__warps_issue_stalled_barrier.avg                                  |       2,723.4 |      43,803.4 |   1508.4% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         219.4 |       2,325.0 |    959.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         822.0 |       7,168.6 |    772.1% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      29,955.5 |     216,935.8 |    624.2% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       1,016.1 |       3,578.2 |    252.1% | warp
smsp__inst_executed.sum                                                |    50,118,420 |   107,944,702 |    115.4% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         21.43 |         41.74 |     94.8% | %
lts__t_sectors.sum                                                     |   408,381,153 |   690,501,123 |     69.1% | sector
launch__registers_per_thread                                           |         100.0 |         164.0 |     64.0% | register/thread
lts__t_sectors_op_read.sum                                             |   403,921,203 |   619,016,093 |     53.3% | sector
dram__sectors_read.sum                                                 |    89,188,640 |   133,747,960 |     50.0% | sector
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         49.51 |         69.32 |     40.0% | %
smsp__warps_issue_stalled_wait.avg                                     |     290,879.7 |     403,953.8 |     38.9% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     3,072,114 |     2,661,670 |    -13.4% | warp
