Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |       2,308.1 |       8,149.9 |    253.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         629.5 |       1,097.6 |     74.4% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         236.1 |         408.1 |     72.9% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      12,895.8 |       9,891.6 |    -23.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      87,884.0 |     106,216.0 |     20.9% | 
dram__sectors_read.sum                                                 |   159,179,336 |   127,790,920 |    -19.7% | sector
smsp__inst_executed.sum                                                |    44,057,266 |    48,965,239 |     11.1% | inst
smsp__warps_issue_stalled_wait.avg                                     |     263,584.4 |     290,084.3 |     10.1% | warp
dram__sectors_write.sum                                                |     364,080.0 |     327,800.0 |    -10.0% | sector
