Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |       9,891.6 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      93,205.4 |     220,942.0 |    137.0% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,956.4 |     290,084.3 |    105.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,642,021 |       2,522.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     423,531.0 |       2,072.0 |    -99.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    20,140,205 |     106,216.0 |    -99.5% | 
dram__sectors_write.sum                                                |    43,735,328 |     327,800.0 |    -99.3% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,176.1 |         17.61 |    -99.2% | warp
lts__t_sectors_op_write.sum                                            |    66,846,405 |     667,175.0 |    -99.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |      25,958.4 |       1,097.6 |    -95.8% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,338.4 |       8,149.9 |    -73.1% | warp
launch__registers_per_thread                                           |         186.0 |         56.00 |    -69.9% | register/thread
smsp__inst_executed.sum                                                |   141,729,604 |    48,965,239 |    -65.5% | inst
dram__sectors_read.sum                                                 |    89,205,136 |   127,790,920 |     43.3% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         556.7 |         408.1 |    -26.7% | warp
lts__t_sectors.sum                                                     |   636,139,843 |   546,791,893 |    -14.0% | sector
