Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |       2,473.0 |    15,165,494 | 613142.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,960.0 |    16,427,521 |  18790.9% | 
dram__sectors_write.sum                                                |     286,776.0 |    43,870,672 |  15197.9% | sector
lts__t_sectors_op_write.sum                                            |     669,676.0 |    67,511,689 |   9981.2% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       2,865.8 |      27,881.6 |    872.9% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         281.4 |       2,335.1 |    729.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         830.1 |       4,675.2 |    463.2% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      10,511.5 |      21,948.3 |    108.8% | warp
launch__registers_per_thread                                           |         56.00 |         116.0 |    107.1% | register/thread
smsp__inst_executed.sum                                                |    46,142,968 |    71,406,095 |     54.7% | inst
dram__sectors_read.sum                                                 |   122,375,232 |    89,777,200 |    -26.6% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     223,956.8 |     277,648.2 |     24.0% | warp
smsp__warps_issue_stalled_wait.avg                                     |     271,758.9 |     334,173.9 |     23.0% | warp
lts__t_sectors.sum                                                     |   550,854,433 |   658,877,728 |     19.6% | sector
lts__t_sectors_op_read.sum                                             |   549,891,135 |   590,936,063 |      7.5% | sector
