Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,012.0 |    30,511,583 | 1516380.3% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      28,194.0 |     180,972.6 |    541.9% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    15,775,865 |    50,283,130 |    218.7% | 
dram__sectors_read.sum                                                 |   102,602,472 |   172,901,584 |     68.5% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       4,725.1 |       7,203.5 |     52.5% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         33.53 |         50.31 |     50.0% | %
smsp__inst_executed.sum                                                |    71,959,200 |   103,826,363 |     44.3% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    14,483,148 |    18,311,031 |     26.4% | 
lts__t_sector_hit_rate.pct                                             |         65.02 |         52.72 |    -18.9% | %
smsp__warps_issue_stalled_wait.avg                                     |     334,124.6 |     386,613.8 |     15.7% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,392,755 |     2,081,314 |    -13.0% | warp
lts__t_sectors_op_read.sum                                             |   569,931,393 |   638,692,087 |     12.1% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      22,888.6 |      20,376.8 |    -11.0% | warp
lts__t_sectors.sum                                                     |   638,019,780 |   706,991,297 |     10.8% | sector
