Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |       8,206.0 |    45,186,804 | 550555.7% | 
dram__sectors_write.sum                                                |     111,264.0 |   176,369,344 | 158414.3% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     318,842.0 |    49,777,274 |  15511.9% | 
lts__t_sectors_op_write.sum                                            |     2,092,516 |   269,463,888 |  12777.5% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         608.6 |       7,751.7 |   1173.7% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.00 |         30.60 |    665.0% | %
sm__mio_pq_read_cycles_active.avg.pct_of_peak_sustained_elapsed        |          1.73 |         11.85 |    585.0% | %
sm__mio_pq_write_cycles_active.avg.pct_of_peak_sustained_elapsed       |          1.73 |         11.85 |    585.0% | %
smsp__warps_issue_stalled_not_selected.avg                             |       2,145.0 |      12,735.3 |    493.7% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      37,333.8 |     117,885.2 |    215.8% | warp
launch__registers_per_thread                                           |         40.00 |         112.0 |    180.0% | register/thread
smsp__inst_executed.sum                                                |    77,211,376 |   174,299,102 |    125.7% | inst
smsp__warps_issue_stalled_barrier.avg                                  |     286,375.5 |     517,009.7 |     80.5% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.95 |         57.94 |     61.2% | %
smsp__warps_issue_stalled_mio_throttle.avg                             |         26.72 |         11.00 |    -58.8% | warp
smsp__warps_issue_stalled_wait.avg                                     |     427,195.0 |     676,745.1 |     58.4% | warp
lts__t_sectors.sum                                                     |   495,702,239 |   771,105,737 |     55.6% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      66,485.8 |      97,152.8 |     46.1% | warp
lts__t_sector_hit_rate.pct                                             |         91.09 |         59.35 |    -34.8% | %
smsp__cycles_active.avg                                                |     2,504,262 |     2,901,223 |     15.9% | cycle
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,638,931 |     2,397,427 |     -9.2% | warp
