Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,917.0 |    29,264,648 | 1526485.7% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         474.5 |   4213.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      11,532.6 |     120,839.7 |    947.8% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       4,345.2 |      41,504.1 |    855.2% | warp
smsp__inst_executed.sum                                                |   166,654,243 |   978,898,006 |    487.4% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     106,934.4 |     383,046.0 |    258.2% | warp
smsp__warps_issue_stalled_wait.avg                                     |     626,791.1 |     1,127,822 |     79.9% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     3,028,888 |     1,169,489 |    -61.4% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,938,630 |    79,529,971 |     59.3% | 
lts__t_sectors_op_read.sum                                             |   383,112,325 |   508,443,143 |     32.7% | sector
lts__t_sectors.sum                                                     |   656,026,420 |   778,740,964 |     18.7% | sector
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         59.25 |         49.09 |    -17.1% | %
smsp__cycles_active.avg                                                |     3,275,130 |     3,670,875 |     12.1% | cycle
dram__sectors_read.sum                                                 |    25,830,440 |    23,009,032 |    -10.9% | sector
dram__bytes_read.sum                                                   |         826.6 |         736.3 |    -10.9% | Mbyte
smsp__warps_issue_stalled_barrier.avg                                  |     500,506.5 |     544,903.9 |      8.9% | warp
