Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,893.0 |    29,386,923 | 1552299.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |       8,119.0 |    45,118,381 | 555613.5% | 
dram__sectors_write.sum                                                |     112,640.0 |   176,461,160 | 156559.4% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         723.8 |     390,866.7 |  53899.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     318,708.0 |    79,826,101 |  24946.8% | 
lts__t_sectors_op_write.sum                                            |     2,138,678 |   269,534,760 |  12502.9% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         234.6 |      26,581.1 |  11232.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,335.4 |     115,867.9 |   8576.6% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         476.7 |   4233.8% | warp
smsp__inst_executed.sum                                                |    53,395,928 |   974,184,837 |   1724.5% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.02 |         23.94 |    495.5% | %
smsp__warps_issue_stalled_wait.avg                                     |     346,353.2 |     1,140,812 |    229.4% | warp
launch__registers_per_thread                                           |         39.00 |         110.0 |    182.1% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     300,384.9 |     549,700.2 |     83.0% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,781,125 |     1,177,373 |    -57.7% | warp
lts__t_sectors.sum                                                     |   518,256,803 |   809,814,790 |     56.3% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      90,150.4 |     139,463.4 |     54.7% | warp
smsp__cycles_active.avg                                                |     2,488,360 |     3,673,335 |     47.6% | cycle
lts__t_sector_hit_rate.pct                                             |         91.43 |         60.88 |    -33.4% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         73.76 |         49.15 |    -33.4% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         72.30 |         48.20 |    -33.3% | %
dram__sectors_read.sum                                                 |    22,356,808 |    23,514,024 |      5.2% | sector
dram__bytes_read.sum                                                   |         715.4 |         752.5 |      5.2% | Mbyte
