Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      12,895.8 |      inf% | warp
dram__bytes_write.sum                                                  |          1.40 |         11.65 |    732.1% | Gbyte
smsp__warps_issue_stalled_barrier.avg                                  |      93,205.4 |     224,642.6 |    141.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,642,021 |       2,430.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    20,140,205 |      87,884.0 |    -99.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     423,531.0 |       2,014.0 |    -99.5% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,176.1 |         17.67 |    -99.2% | warp
dram__sectors_write.sum                                                |    43,735,328 |     364,080.0 |    -99.2% | sector
lts__t_sectors_op_write.sum                                            |    66,846,405 |     679,759.0 |    -99.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |      25,958.4 |         629.5 |    -97.6% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,338.4 |       2,308.1 |    -92.4% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,956.4 |     263,584.4 |     87.0% | warp
dram__sectors_read.sum                                                 |    89,205,136 |   159,179,336 |     78.4% | sector
launch__registers_per_thread                                           |         186.0 |         48.00 |    -74.2% | register/thread
smsp__inst_executed.sum                                                |   141,729,604 |    44,057,266 |    -68.9% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         556.7 |         236.1 |    -57.6% | warp
lts__t_sectors.sum                                                     |   636,139,843 |   538,871,658 |    -15.3% | sector
lts__t_sectors_op_read.sum                                             |   569,048,989 |   537,887,947 |     -5.5% | sector
