Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
lts__t_sectors_op_write.sum                                            |     2,115,457 |    53,756,278 |   2441.1% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         244.7 |       1,096.8 |    348.2% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,424.3 |       3,280.4 |    130.3% | warp
launch__registers_per_thread                                           |         34.00 |         52.00 |     52.9% | register/thread
smsp__inst_executed.sum                                                |    54,037,609 |    80,918,213 |     49.7% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     318,938.0 |     471,345.0 |     47.8% | 
smsp__warps_issue_stalled_wait.avg                                     |     340,959.4 |     443,098.6 |     30.0% | warp
dram__bytes_read.sum                                                   |         920.8 |         714.9 |    -22.4% | Mbyte
dram__sectors_read.sum                                                 |    28,773,640 |    22,341,392 |    -22.4% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      93,750.4 |      77,923.2 |    -16.9% | warp
lts__t_sectors.sum                                                     |   529,558,023 |   574,781,240 |      8.5% | sector
