Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,878.0 |    29,264,648 | 1558188.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |       8,260.0 |    44,968,327 | 544310.7% | 
dram__sectors_write.sum                                                |     111,784.0 |   176,417,840 | 157720.3% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         745.8 |     383,046.0 |  51261.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     319,024.0 |    79,529,971 |  24829.1% | 
lts__t_sectors_op_write.sum                                            |     2,110,034 |   269,541,356 |  12674.3% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         526.1 |      41,504.1 |   7788.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,698.7 |     120,839.7 |   7013.6% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         474.5 |   4213.9% | warp
smsp__inst_executed.sum                                                |    66,783,029 |   978,898,006 |   1365.8% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.06 |         23.94 |    489.7% | %
smsp__warps_issue_stalled_wait.avg                                     |     366,646.5 |     1,127,822 |    207.6% | warp
launch__registers_per_thread                                           |         39.00 |         110.0 |    182.1% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     290,023.1 |     544,903.9 |     87.9% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      79,182.0 |     136,322.5 |     72.2% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,676,863 |     1,169,489 |    -56.3% | warp
smsp__cycles_active.avg                                                |     2,436,198 |     3,670,875 |     50.7% | cycle
lts__t_sectors.sum                                                     |   539,410,445 |   778,740,964 |     44.4% | sector
lts__t_sector_hit_rate.pct                                             |         92.98 |         60.27 |    -35.2% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         74.53 |         49.09 |    -34.1% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         73.07 |         48.13 |    -34.1% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         53.30 |         39.78 |    -25.4% | %
lts__t_sectors_op_read.sum                                             |   537,238,789 |   508,443,143 |     -5.4% | sector
