Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,857.0 |    29,401,192 | 1583162.9% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |       8,219.0 |    45,068,700 | 548247.7% | 
dram__sectors_write.sum                                                |     102,880.0 |   176,413,576 | 171375.1% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         727.9 |     381,000.5 |  52240.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     318,715.0 |    79,617,463 |  24880.8% | 
lts__t_sectors_op_write.sum                                            |     2,112,585 |   269,564,471 |  12659.9% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       2,569.7 |     132,690.8 |   5063.7% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         484.5 |   4304.3% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         668.2 |      19,166.0 |   2768.3% | warp
smsp__inst_executed.sum                                                |    74,591,576 |   982,698,223 |   1217.4% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.06 |         23.75 |    485.0% | %
smsp__warps_issue_stalled_wait.avg                                     |     389,128.0 |     1,145,381 |    194.3% | warp
launch__registers_per_thread                                           |         39.00 |         110.0 |    182.1% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     286,377.6 |     549,069.5 |     91.7% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      73,533.5 |     134,117.8 |     82.4% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,640,760 |     1,157,304 |    -56.2% | warp
smsp__cycles_active.avg                                                |     2,430,176 |     3,684,232 |     51.6% | cycle
lts__t_sectors.sum                                                     |   545,814,730 |   806,308,776 |     47.7% | sector
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         74.56 |         48.93 |    -34.4% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         73.09 |         47.97 |    -34.4% | %
lts__t_sector_hit_rate.pct                                             |         93.77 |         62.75 |    -33.1% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         54.18 |         40.57 |    -25.1% | %
