Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,859.0 |    29,386,923 | 1580692.0% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         476.7 |   4233.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      11,898.2 |     115,867.9 |    873.8% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       4,340.5 |      26,581.1 |    512.4% | warp
smsp__inst_executed.sum                                                |   161,864,570 |   974,184,837 |    501.9% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     111,070.4 |     390,866.7 |    251.9% | warp
smsp__warps_issue_stalled_wait.avg                                     |     617,048.9 |     1,140,812 |     84.9% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,924,812 |    79,826,101 |     59.9% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,748,585 |     1,177,373 |    -57.2% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |     113,359.4 |     139,463.4 |     23.0% | warp
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         63.67 |         49.15 |    -22.8% | %
smsp__cycles_active.avg                                                |     3,045,259 |     3,673,335 |     20.6% | cycle
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         55.34 |         45.04 |    -18.6% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         59.02 |         48.20 |    -18.3% | %
smsp__warps_issue_stalled_barrier.avg                                  |     482,292.5 |     549,700.2 |     14.0% | warp
lts__t_sectors_op_read.sum                                             |   494,093,447 |   539,765,263 |      9.2% | sector
lts__t_sectors.sum                                                     |   763,983,713 |   809,814,790 |      6.0% | sector
dram__bytes_read.sum                                                   |         715.4 |         752.5 |      5.2% | Mbyte
dram__sectors_read.sum                                                 |    22,355,960 |    23,514,024 |      5.2% | sector
