Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |       2,499.0 |    15,919,273 | 636925.7% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     101,890.0 |    17,158,651 |  16740.4% | 
dram__sectors_write.sum                                                |     349,392.0 |    44,329,152 |  12587.5% | sector
lts__t_sectors_op_write.sum                                            |     705,214.0 |    67,540,562 |   9477.3% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,242.1 |      26,259.8 |   2014.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         372.7 |       2,292.7 |    515.2% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         912.2 |       4,201.9 |    360.6% | warp
launch__registers_per_thread                                           |         47.00 |         110.0 |    134.0% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |      13,721.3 |      25,746.2 |     87.6% | warp
smsp__inst_executed.sum                                                |    44,229,619 |    71,149,515 |     60.9% | inst
smsp__warps_issue_stalled_wait.avg                                     |     264,260.7 |     338,422.5 |     28.1% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     227,176.7 |     280,183.8 |     23.3% | warp
dram__sectors_read.sum                                                 |   140,042,936 |   112,929,744 |    -19.4% | sector
lts__t_sectors.sum                                                     |   609,435,662 |   677,574,949 |     11.2% | sector
smsp__cycles_active.avg                                                |     1,831,293 |     1,975,961 |      7.9% | cycle
