Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,065.0 |    24,276,541 | 1175519.4% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      26,259.8 |     137,607.4 |    424.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,158,651 |    39,810,027 |    132.0% | 
smsp__warps_issue_stalled_not_selected.avg                             |       4,201.9 |       6,359.1 |     51.3% | warp
smsp__inst_executed.sum                                                |    71,149,515 |   102,717,792 |     44.4% | inst
dram__sectors_read.sum                                                 |   112,929,744 |   145,717,800 |     29.0% | sector
smsp__warps_issue_stalled_wait.avg                                     |     338,422.5 |     389,636.7 |     15.1% | warp
launch__registers_per_thread                                           |         110.0 |         126.0 |     14.5% | register/thread
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    15,919,273 |    14,164,920 |    -11.0% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,292.7 |       2,044.8 |    -10.8% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,559,280 |     2,295,174 |    -10.3% | warp
lts__t_sectors_op_read.sum                                             |   609,237,610 |   668,360,846 |      9.7% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      25,746.2 |      23,273.1 |     -9.6% | warp
lts__t_sectors.sum                                                     |   677,574,949 |   736,971,176 |      8.8% | sector
