N_STAGES,NUM_EPI_WARPS,INTERLEAVE_STRATEGY,MBAR_EARLY,TMEM_LOAD_WIDTH,STAGGER_CYCLES,PHASE1_UNROLL,SNAKE_ORDER,CVT_ADD_FUSED,K_LOOP_UNROLL,W0_LOOP_UNROLL,SUB_MMA_UNROLL,PRELOAD_MODE,PREFETCH_BEFORE_STORE,GELU_VARIANT,TMA_RESIDUAL,regs,spills,smem_kb,ms,tflops,status,dflags
4,4,2,0,32,80,2,1,1,8,0,3,1,0,0,0,254,0,193.0,1.658,2642.44,OK,-DK_LOOP_UNROLL=8 -DSUB_MMA_UNROLL=3
4,4,2,0,32,80,2,1,1,8,4,3,1,0,0,0,254,0,193.0,1.658,2641.64,OK,-DK_LOOP_UNROLL=8 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,80,1,1,1,4,0,0,1,1,0,0,212,0,193.0,1.658,2641.92,OK,-DPHASE1_UNROLL=1 -DPREFETCH_BEFORE_STORE=1
4,4,1,1,32,0,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.659,2639.41,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,1,1,32,60,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.659,2639.8,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=60
4,4,1,1,64,100,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.659,2639.42,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,4,2,0,32,0,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.659,2639.54,OK,-DSTAGGER_CYCLES=0
4,4,2,0,32,40,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.659,2640.57,OK,-DSTAGGER_CYCLES=40
4,4,2,0,32,80,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.659,2640.47,OK,
4,4,2,0,32,80,1,1,1,4,0,0,0,0,0,0,212,0,193.0,1.659,2640.97,OK,-DPHASE1_UNROLL=1 -DPRELOAD_MODE=0
4,4,2,0,32,80,1,1,1,4,0,0,0,1,0,0,212,0,193.0,1.659,2639.4,OK,-DPHASE1_UNROLL=1 -DPREFETCH_BEFORE_STORE=1 -DPRELOAD_MODE=0
4,4,2,0,32,80,1,1,1,4,0,0,2,1,0,0,212,0,193.0,1.659,2640.7,OK,-DPHASE1_UNROLL=1 -DPREFETCH_BEFORE_STORE=1 -DPRELOAD_MODE=2
4,4,1,0,32,60,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.66,2639.34,OK,-DINTERLEAVE_STRATEGY=1 -DSTAGGER_CYCLES=60
4,4,1,1,64,160,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.66,2637.96,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,4,1,1,64,200,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.66,2639.12,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,4,2,0,32,80,1,1,1,4,0,0,1,0,0,0,212,0,193.0,1.66,2637.81,OK,-DPHASE1_UNROLL=1
4,4,2,0,32,80,1,1,1,4,0,0,2,0,0,0,212,0,193.0,1.66,2639.28,OK,-DPHASE1_UNROLL=1 -DPRELOAD_MODE=2
4,4,1,0,64,40,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.661,2637.51,OK,-DINTERLEAVE_STRATEGY=1 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,4,1,0,64,100,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.661,2637.32,OK,-DINTERLEAVE_STRATEGY=1 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,4,1,0,64,160,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.661,2637.39,OK,-DINTERLEAVE_STRATEGY=1 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,4,1,1,32,200,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.661,2637.48,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=200
4,4,2,1,32,0,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.661,2636.78,OK,-DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,1,1,32,40,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.662,2635.34,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=40
4,4,1,1,64,60,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.662,2635.48,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,4,1,1,64,80,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.662,2635.22,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DTMEM_LOAD_WIDTH=64
4,4,1,1,64,120,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.662,2635.52,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,4,2,0,32,80,2,0,1,4,0,3,1,0,0,0,255,0,193.0,1.662,2635.67,OK,-DSNAKE_ORDER=0 -DSUB_MMA_UNROLL=3
4,4,2,0,32,80,1,0,1,8,0,3,1,0,0,0,214,0,193.0,1.662,2635.16,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSUB_MMA_UNROLL=3
4,4,2,0,32,80,1,1,1,8,4,0,1,0,0,0,214,0,193.0,1.662,2635.05,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,80,1,1,1,8,4,3,1,0,0,0,214,0,193.0,1.662,2634.73,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,80,2,0,1,8,0,3,1,0,0,0,254,0,193.0,1.662,2634.63,OK,-DK_LOOP_UNROLL=8 -DSNAKE_ORDER=0 -DSUB_MMA_UNROLL=3
4,4,1,0,32,0,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.663,2634.56,OK,-DINTERLEAVE_STRATEGY=1 -DSTAGGER_CYCLES=0
4,4,1,0,64,120,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.663,2633.66,OK,-DINTERLEAVE_STRATEGY=1 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,4,1,1,64,0,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.663,2633.71,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
4,4,2,0,32,80,2,1,1,8,0,1,1,0,0,0,218,0,193.0,1.663,2633.1,OK,-DK_LOOP_UNROLL=8 -DSUB_MMA_UNROLL=1
4,4,1,0,64,60,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.664,2632.67,OK,-DINTERLEAVE_STRATEGY=1 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,4,1,0,64,80,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.664,2632.3,OK,-DINTERLEAVE_STRATEGY=1 -DTMEM_LOAD_WIDTH=64
4,4,2,0,32,80,2,0,1,4,0,0,1,0,0,0,255,0,193.0,1.664,2632.21,OK,-DSNAKE_ORDER=0
4,4,2,0,32,80,1,0,1,8,0,0,1,0,0,0,214,0,193.0,1.664,2632.59,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0
4,4,2,0,32,80,2,0,1,8,0,0,1,0,0,0,254,0,193.0,1.664,2631.71,OK,-DK_LOOP_UNROLL=8 -DSNAKE_ORDER=0
4,4,1,0,64,0,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.665,2629.92,OK,-DINTERLEAVE_STRATEGY=1 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
4,4,1,0,64,200,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.665,2629.92,OK,-DINTERLEAVE_STRATEGY=1 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,4,1,1,64,40,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.665,2631.43,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,4,2,0,32,80,1,0,1,4,0,0,1,0,0,0,212,0,193.0,1.665,2630.22,OK,-DPHASE1_UNROLL=1 -DSNAKE_ORDER=0
4,4,2,0,32,80,1,1,1,8,0,1,1,0,0,0,168,0,193.0,1.665,2630.37,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DSUB_MMA_UNROLL=1
4,4,0,1,32,200,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.666,2628.84,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=200
4,4,2,1,64,80,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.666,2629.12,OK,-DMBAR_EARLY=1 -DTMEM_LOAD_WIDTH=64
4,4,2,0,32,80,1,1,1,4,4,0,1,0,0,0,212,0,193.0,1.666,2629.38,OK,-DPHASE1_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,80,1,1,1,4,4,3,1,0,0,0,212,0,193.0,1.666,2629.65,OK,-DPHASE1_UNROLL=1 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,80,2,1,1,4,4,3,1,0,0,0,255,0,193.0,1.666,2629.78,OK,-DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,80,2,0,1,8,4,0,1,0,0,0,254,0,193.0,1.666,2628.31,OK,-DK_LOOP_UNROLL=8 -DSNAKE_ORDER=0 -DW0_LOOP_UNROLL=4
4,4,0,0,32,100,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.667,2627.37,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=100
4,4,0,0,32,160,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.667,2627.24,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=160
4,4,0,1,32,80,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.667,2627.06,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1
4,4,0,1,32,120,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.667,2627.51,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=120
4,4,0,1,32,160,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.667,2627.49,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160
4,4,2,1,64,0,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.667,2627.31,OK,-DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
4,4,2,1,64,200,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.667,2627.11,OK,-DMBAR_EARLY=1 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,4,2,0,32,80,1,0,1,4,0,3,1,0,0,0,212,0,193.0,1.667,2627.93,OK,-DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSUB_MMA_UNROLL=3
4,4,2,0,32,80,2,1,1,4,4,0,1,0,0,0,255,0,193.0,1.667,2627.75,OK,-DW0_LOOP_UNROLL=4
4,4,2,0,32,80,2,1,1,4,0,1,1,0,0,0,216,0,193.0,1.667,2627.79,OK,-DSUB_MMA_UNROLL=1
4,4,2,0,32,80,2,0,1,8,4,3,1,0,0,0,254,0,193.0,1.667,2627.59,OK,-DK_LOOP_UNROLL=8 -DSNAKE_ORDER=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,0,0,32,40,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.668,2626.61,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=40
4,4,0,0,32,120,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.668,2625.59,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=120
4,4,0,0,32,200,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.668,2626.47,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=200
4,4,0,1,32,60,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.668,2626.29,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=60
4,4,0,1,32,100,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.668,2626.69,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=100
4,4,2,0,64,120,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.668,2625.48,OK,-DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,4,2,1,64,120,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.668,2626.43,OK,-DMBAR_EARLY=1 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,4,0,0,32,60,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.669,2624.73,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=60
4,4,0,0,32,80,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.669,2624.63,OK,-DINTERLEAVE_STRATEGY=0
4,4,0,1,32,40,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.669,2625.14,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=40
4,4,2,1,64,100,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.669,2624.46,OK,-DMBAR_EARLY=1 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,4,2,0,32,80,2,0,1,4,4,3,1,0,0,0,255,0,193.0,1.669,2624.05,OK,-DSNAKE_ORDER=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,80,1,0,1,8,0,1,1,0,0,0,168,0,193.0,1.669,2623.69,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSUB_MMA_UNROLL=1
4,4,2,0,32,80,2,0,1,8,0,1,1,0,0,0,218,0,193.0,1.669,2623.88,OK,-DK_LOOP_UNROLL=8 -DSNAKE_ORDER=0 -DSUB_MMA_UNROLL=1
4,4,0,1,32,0,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.67,2623.32,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,2,0,64,80,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.67,2622.76,OK,-DTMEM_LOAD_WIDTH=64
4,4,2,0,64,100,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.67,2622.48,OK,-DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,4,2,1,64,40,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.67,2622.82,OK,-DMBAR_EARLY=1 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,4,2,1,64,60,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.67,2623.49,OK,-DMBAR_EARLY=1 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,4,2,0,32,80,2,0,1,4,4,0,1,0,0,0,255,0,193.0,1.67,2622.14,OK,-DSNAKE_ORDER=0 -DW0_LOOP_UNROLL=4
4,4,2,0,32,80,2,0,1,4,0,1,1,0,0,0,216,0,193.0,1.67,2622.06,OK,-DSNAKE_ORDER=0 -DSUB_MMA_UNROLL=1
4,4,2,0,32,80,1,0,1,8,4,3,1,0,0,0,214,0,193.0,1.67,2622.09,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,80,2,1,1,8,4,1,1,0,0,0,218,0,193.0,1.67,2623.32,OK,-DK_LOOP_UNROLL=8 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,80,4,1,1,8,0,3,1,0,0,0,255,0,193.0,1.67,2622.13,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=4 -DSUB_MMA_UNROLL=3
4,4,0,0,32,0,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.671,2620.88,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=0
4,4,2,0,64,200,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.671,2620.74,OK,-DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,4,2,0,32,80,4,1,1,4,0,3,1,0,0,0,255,0,193.0,1.671,2620.97,OK,-DPHASE1_UNROLL=4 -DSUB_MMA_UNROLL=3
4,4,2,0,32,80,1,0,1,8,4,0,1,0,0,0,214,0,193.0,1.671,2621.53,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DW0_LOOP_UNROLL=4
4,4,2,0,32,80,4,0,1,8,0,3,1,0,0,0,255,0,193.0,1.671,2620.6,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSUB_MMA_UNROLL=3
4,4,2,0,64,40,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.672,2619.26,OK,-DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,4,2,1,64,160,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.672,2620.06,OK,-DMBAR_EARLY=1 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,4,3,0,32,40,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.672,2619.68,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=40
4,4,2,0,32,80,1,0,1,4,4,3,1,0,0,0,212,0,193.0,1.672,2620.42,OK,-DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,64,160,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.673,2617.38,OK,-DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,4,3,0,32,0,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.673,2617.69,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=0
4,4,3,0,32,120,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.673,2617.38,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=120
4,4,3,1,32,100,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.673,2618.56,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=100
4,4,3,1,32,160,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.673,2618.16,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160
4,4,3,1,32,200,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.673,2618.55,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=200
4,4,2,0,32,80,1,1,1,4,0,1,1,0,0,0,168,0,193.0,1.673,2617.5,OK,-DPHASE1_UNROLL=1 -DSUB_MMA_UNROLL=1
4,4,2,0,32,80,4,0,1,4,0,0,1,0,0,0,255,0,193.0,1.673,2617.75,OK,-DPHASE1_UNROLL=4 -DSNAKE_ORDER=0
4,4,2,0,32,80,4,1,1,4,0,0,1,0,0,0,255,0,193.0,1.673,2618.01,OK,-DPHASE1_UNROLL=4
4,4,2,0,32,80,1,1,1,8,4,1,1,0,0,0,168,0,193.0,1.673,2618.33,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,80,4,0,1,8,0,0,1,0,0,0,255,0,193.0,1.673,2618.46,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0
4,4,2,0,64,60,2,1,1,4,0,0,1,0,0,0,255,0,193.0,1.674,2615.84,OK,-DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,4,3,0,32,160,2,1,1,4,0,0,1,0,0,0,254,0,193.0,1.674,2616.5,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=160
4,4,2,0,32,80,1,0,1,4,4,0,1,0,0,0,212,0,193.0,1.674,2617.27,OK,-DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DW0_LOOP_UNROLL=4
4,4,2,0,32,80,4,0,1,4,0,3,1,0,0,0,255,0,193.0,1.674,2616.18,OK,-DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSUB_MMA_UNROLL=3
4,4,2,0,32,80,1,0,1,8,4,1,1,0,0,0,168,0,193.0,1.674,2617.06,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DSNAKE_ORDER=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
