Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_barrier.avg                                  |     268,123.7 |      44,575.9 |    -83.4% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      18,539.9 |       3,766.6 |    -79.7% | warp
launch__registers_per_thread                                           |         117.0 |         164.0 |     40.2% | register/thread
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,036,366 |     2,674,042 |     31.3% | warp
dram__sectors_read.sum                                                 |   171,432,448 |   133,746,864 |    -22.0% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,928.2 |       2,316.3 |    -20.9% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    18,867,596 |    15,052,714 |    -20.2% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |     186,790.9 |     215,977.0 |     15.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    29,473,203 |    32,986,170 |     11.9% | 
smsp__warps_issue_stalled_not_selected.avg                             |       7,830.1 |       7,163.1 |     -8.5% | warp
