Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_mio_throttle.avg                             |         24.24 |       3,747.8 |  15361.2% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       7,163.1 |      21,896.3 |    205.7% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       3,766.6 |          0.00 |   -100.0% | warp
launch__registers_per_thread                                           |         164.0 |         252.0 |     53.7% | register/thread
smsp__inst_executed.sum                                                |   107,969,416 |   163,086,594 |     51.0% | inst
smsp__warps_issue_stalled_wait.avg                                     |     404,079.2 |     228,154.4 |    -43.5% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     215,977.0 |     135,462.7 |    -37.3% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      44,575.9 |      31,089.8 |    -30.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    15,052,714 |    19,079,184 |     26.7% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,883,464 |    60,247,608 |     20.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    32,986,170 |    37,767,999 |     14.5% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,316.3 |       2,588.3 |     11.7% | warp
