N_STAGES,NUM_EPI_WARPS,INTERLEAVE_STRATEGY,MBAR_EARLY,TMEM_LOAD_WIDTH,STAGGER_CYCLES,PHASE1_UNROLL,SNAKE_ORDER,CVT_ADD_FUSED,regs,spills,smem_kb,ms,tflops,status,dflags
4,5,0,1,32,60,2,1,1,225,0,208.125,0.547,2001.59,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60
4,5,0,1,64,60,2,1,1,255,0,208.125,0.562,1948.18,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,5,0,1,32,80,2,1,1,225,0,208.125,0.545,2007.37,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5
4,5,0,1,64,80,2,1,1,255,0,208.125,0.561,1952.83,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,5,0,1,32,100,2,1,1,225,0,208.125,0.545,2007.98,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100
4,5,0,1,64,100,2,1,1,255,0,208.125,0.56,1956.84,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,5,0,1,32,120,2,1,1,225,0,208.125,0.545,2008.64,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120
4,5,0,1,64,120,2,1,1,255,0,208.125,0.557,1965.12,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,0,1,32,160,2,1,1,225,0,208.125,0.544,2011.61,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160
4,5,0,1,64,160,2,1,1,255,0,208.125,0.557,1967.53,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,0,1,32,200,2,1,1,225,0,208.125,0.547,2000.27,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200
4,5,0,1,64,200,2,1,1,255,0,208.125,0.555,1974.5,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,5,1,0,64,60,2,1,1,222,0,208.125,0.526,2082.5,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,5,1,0,64,100,2,1,1,222,0,208.125,0.526,2083.12,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,5,1,0,64,120,2,1,1,222,0,208.125,0.527,2078.97,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,2,1,64,160,2,1,1,255,0,208.125,0.531,2063.51,VALIDATION_FAILED,-DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,3,0,32,0,2,1,1,226,0,208.125,0.523,2094.55,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0
4,5,3,0,64,0,2,1,1,252,0,208.125,0.526,2080.66,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
4,5,3,0,32,40,2,1,1,227,0,208.125,0.52,2106.55,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40
4,5,3,0,64,40,2,1,1,252,0,208.125,0.523,2093.8,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40 -DTMEM_LOAD_WIDTH=64
4,5,3,0,32,60,2,1,1,227,0,208.125,0.52,2107.81,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60
4,5,3,0,64,60,2,1,1,252,0,208.125,0.524,2091.68,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=60 -DTMEM_LOAD_WIDTH=64
4,5,3,0,32,80,2,1,1,227,0,208.125,0.521,2102.19,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5
4,5,3,0,64,80,2,1,1,252,0,208.125,0.523,2094.94,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DTMEM_LOAD_WIDTH=64
4,5,3,0,32,100,2,1,1,227,0,208.125,0.517,2116.05,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100
4,5,3,0,64,100,2,1,1,252,0,208.125,0.522,2097.33,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=100 -DTMEM_LOAD_WIDTH=64
4,5,3,0,32,120,2,1,1,227,0,208.125,0.519,2110.8,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120
4,5,3,0,64,120,2,1,1,252,0,208.125,0.52,2104.57,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=120 -DTMEM_LOAD_WIDTH=64
4,5,3,0,32,160,2,1,1,227,0,208.125,0.52,2106.15,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160
4,5,3,0,64,160,2,1,1,252,0,208.125,0.52,2104.17,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=160 -DTMEM_LOAD_WIDTH=64
4,5,3,0,32,200,2,1,1,227,0,208.125,0.521,2102.33,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200
4,5,3,0,64,200,2,1,1,252,0,208.125,0.517,2116.74,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=200 -DTMEM_LOAD_WIDTH=64
4,5,3,1,32,0,2,1,1,226,0,208.125,0.524,2090.46,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0
4,5,3,1,64,0,2,1,1,255,0,208.125,0.524,2088.03,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=0 -DTMEM_LOAD_WIDTH=64
4,5,3,1,32,40,2,1,1,227,0,208.125,0.522,2096.89,VALIDATION_FAILED,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DNUM_EPI_WARPS=5 -DSTAGGER_CYCLES=40
