N_STAGES,NUM_EPI_WARPS,INTERLEAVE_STRATEGY,MBAR_EARLY,TMEM_LOAD_WIDTH,STAGGER_CYCLES,PHASE1_UNROLL,SNAKE_ORDER,CVT_ADD_FUSED,K_LOOP_UNROLL,W0_LOOP_UNROLL,SUB_MMA_UNROLL,regs,spills,smem_kb,ms,tflops,status,dflags
4,4,1,1,32,0,2,1,0,4,1,3,200,0,192.125,4.38,1000.03,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
4,4,1,1,32,0,2,1,1,4,1,3,200,0,192.125,4.381,999.7,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
4,4,1,1,32,0,2,1,0,4,4,3,214,0,192.125,4.429,988.91,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,1,4,4,3,214,0,192.125,4.43,988.76,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,0,4,4,0,214,0,192.125,4.431,988.5,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,1,4,4,0,214,0,192.125,4.431,988.42,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,0,2,1,1,142,0,192.125,4.486,976.49,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
4,4,1,1,32,0,2,1,1,2,1,1,142,0,192.125,4.486,976.4,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=1
4,4,1,1,32,0,2,1,0,1,0,0,167,0,192.125,4.502,972.96,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,1,1,32,0,2,1,0,2,4,0,167,0,192.125,4.502,972.81,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,1,2,4,3,167,0,192.125,4.502,972.82,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,0,2,4,3,167,0,192.125,4.503,972.73,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,1,2,4,0,167,0,192.125,4.503,972.72,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,0,1,0,3,167,0,192.125,4.504,972.5,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3
4,4,1,1,32,0,2,1,1,1,0,0,167,0,192.125,4.505,972.26,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,1,1,32,0,2,1,1,1,0,3,167,0,192.125,4.505,972.37,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3
4,4,1,1,32,0,2,1,1,4,0,0,214,0,192.125,4.512,970.86,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,1,1,32,0,2,1,0,4,0,0,214,0,192.125,4.512,970.74,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,1,1,32,0,2,1,1,4,0,0,214,0,192.125,4.512,970.79,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,1,1,32,0,2,1,0,2,1,0,150,0,192.125,4.513,970.47,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=1
4,4,1,1,32,0,2,1,1,4,0,3,214,0,192.125,4.513,970.62,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3
4,4,1,1,32,0,2,1,0,4,0,3,214,0,192.125,4.514,970.41,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3
4,4,1,1,32,0,2,1,1,2,1,3,150,0,192.125,4.514,970.28,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
4,4,1,1,32,0,2,1,0,2,1,3,150,0,192.125,4.515,970.21,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
4,4,1,1,32,0,2,1,1,2,1,0,150,0,192.125,4.515,970.03,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=1
4,4,1,1,32,0,2,1,0,1,4,0,167,0,192.125,4.525,967.88,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,1,1,4,0,167,0,192.125,4.525,967.87,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,1,1,4,3,167,0,192.125,4.527,967.62,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,0,1,4,3,167,0,192.125,4.528,967.38,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,0,2,0,0,167,0,192.125,4.528,967.22,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,1,1,32,0,2,1,1,2,0,3,167,0,192.125,4.528,967.28,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3
4,4,1,1,32,0,2,1,1,2,0,0,167,0,192.125,4.529,967.07,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,1,1,32,0,2,1,0,2,0,3,167,0,192.125,4.53,967.01,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3
4,4,1,1,32,0,2,1,0,8,4,1,168,0,192.125,4.538,965.11,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,0,6,1,0,167,0,192.125,4.539,965.06,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=1
4,4,1,1,32,0,2,1,0,6,1,3,167,0,192.125,4.539,965.0,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
4,4,1,1,32,0,2,1,1,6,1,0,167,0,192.125,4.539,964.93,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=1
4,4,1,1,32,0,2,1,1,6,4,1,168,0,192.125,4.54,964.69,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,1,6,1,3,167,0,192.125,4.54,964.82,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
4,4,1,1,32,0,2,1,0,6,4,1,168,0,192.125,4.541,964.55,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,1,8,4,1,168,0,192.125,4.544,963.99,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,3,1,32,0,2,1,1,4,0,0,218,0,192.125,4.551,962.41,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,1,1,32,0,2,1,1,8,1,0,200,0,192.125,4.557,961.25,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=1
4,4,1,1,32,0,2,1,1,8,1,3,200,0,192.125,4.557,961.13,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
4,4,1,1,32,0,2,1,0,8,1,0,200,0,192.125,4.558,960.99,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=1
4,4,1,1,32,0,2,1,0,8,1,3,200,0,192.125,4.56,960.49,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=1
4,4,2,1,32,0,2,1,1,4,0,0,218,0,192.125,4.573,957.75,OK,-DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,3,0,32,0,2,1,1,4,0,0,224,0,192.125,4.573,957.81,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=0
4,4,1,0,32,0,2,1,1,4,0,0,214,0,192.125,4.582,955.84,OK,-DINTERLEAVE_STRATEGY=1 -DSTAGGER_CYCLES=0
4,4,1,1,32,0,2,1,1,8,4,0,214,0,192.125,4.586,955.0,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,0,8,4,0,214,0,192.125,4.587,954.81,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,0,8,4,3,214,0,192.125,4.587,954.91,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,1,8,4,3,214,0,192.125,4.587,954.82,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,1,0,32,200,2,1,1,4,0,0,220,0,192.125,4.591,954.03,OK,-DINTERLEAVE_STRATEGY=1 -DSTAGGER_CYCLES=200
4,4,1,1,32,0,2,1,0,4,4,1,168,0,192.125,4.592,953.77,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,1,8,0,3,214,0,192.125,4.593,953.54,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3
4,4,1,1,32,200,2,1,1,4,0,0,242,0,192.125,4.594,953.48,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=200
4,4,1,1,32,0,2,1,0,8,0,0,214,0,192.125,4.594,953.48,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,1,1,32,0,2,1,1,4,4,1,168,0,192.125,4.594,953.53,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,0,8,0,3,214,0,192.125,4.595,953.3,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3
4,4,1,1,32,0,2,1,1,8,0,0,214,0,192.125,4.595,953.13,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,2,0,32,0,2,1,1,4,0,0,224,0,192.125,4.596,953.1,OK,-DSTAGGER_CYCLES=0
4,4,1,0,32,160,2,1,1,4,0,0,220,0,192.125,4.597,952.83,OK,-DINTERLEAVE_STRATEGY=1 -DSTAGGER_CYCLES=160
4,4,1,1,32,0,2,1,0,6,4,0,177,0,192.125,4.597,952.74,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,0,6,4,3,177,0,192.125,4.597,952.87,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,1,6,4,0,177,0,192.125,4.597,952.91,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,1,6,4,3,177,0,192.125,4.598,952.67,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,1,1,32,40,2,1,1,4,0,0,242,0,192.125,4.599,952.49,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=40
4,4,1,1,32,160,2,1,1,4,0,0,242,0,192.125,4.599,952.3,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160
4,4,1,1,32,60,2,1,1,4,0,0,242,0,192.125,4.6,952.16,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=60
4,4,1,1,32,0,2,1,1,6,0,0,177,0,192.125,4.6,952.23,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,1,1,32,0,2,1,0,6,0,0,177,0,192.125,4.601,951.97,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,1,1,32,0,2,1,0,6,0,3,177,0,192.125,4.601,951.98,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3
4,4,1,1,32,0,2,1,1,1,4,1,163,0,192.125,4.601,951.93,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,1,1,32,0,2,1,1,6,0,3,177,0,192.125,4.601,951.94,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=3
4,4,1,1,32,0,2,1,0,1,4,1,163,0,192.125,4.602,951.67,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,1,1,32,80,2,1,1,4,0,0,242,0,192.125,4.607,950.74,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1
4,4,1,1,32,120,2,1,1,4,0,0,242,0,192.125,4.607,950.68,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=120
4,4,1,1,32,100,2,1,1,4,0,0,242,0,192.125,4.61,950.21,OK,-DINTERLEAVE_STRATEGY=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=100
4,4,1,0,32,120,2,1,1,4,0,0,220,0,192.125,4.612,949.69,OK,-DINTERLEAVE_STRATEGY=1 -DSTAGGER_CYCLES=120
4,4,1,0,32,100,2,1,1,4,0,0,220,0,192.125,4.614,949.4,OK,-DINTERLEAVE_STRATEGY=1 -DSTAGGER_CYCLES=100
4,4,1,0,32,80,2,1,1,4,0,0,220,0,192.125,4.622,947.57,OK,-DINTERLEAVE_STRATEGY=1
4,4,1,1,32,0,2,1,1,1,0,1,163,0,192.125,4.623,947.53,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1
4,4,1,1,32,0,2,1,0,1,0,1,163,0,192.125,4.624,947.31,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=1 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1
4,4,1,1,32,0,2,1,0,6,0,1,168,0,192.125,4.624,947.28,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1
4,4,1,1,32,0,2,1,0,8,0,1,168,0,192.125,4.626,946.84,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1
4,4,1,1,32,0,2,1,1,8,0,1,168,0,192.125,4.626,946.81,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=8 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1
4,4,1,0,32,60,2,1,1,4,0,0,220,0,192.125,4.628,946.48,OK,-DINTERLEAVE_STRATEGY=1 -DSTAGGER_CYCLES=60
4,4,1,1,32,0,2,1,1,6,0,1,168,0,192.125,4.628,946.51,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=6 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1
4,4,1,0,32,40,2,1,1,4,0,0,220,0,192.125,4.634,945.1,OK,-DINTERLEAVE_STRATEGY=1 -DSTAGGER_CYCLES=40
4,4,1,1,32,0,2,1,0,2,0,1,163,0,192.125,4.642,943.65,OK,-DCVT_ADD_FUSED=0 -DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1
4,4,1,1,32,0,2,1,1,2,0,1,163,0,192.125,4.642,943.6,OK,-DINTERLEAVE_STRATEGY=1 -DK_LOOP_UNROLL=2 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0 -DSUB_MMA_UNROLL=1
4,4,2,0,32,80,2,1,1,4,0,0,220,0,192.125,4.651,941.71,OK,
4,4,2,0,32,40,2,1,1,4,0,0,220,0,192.125,4.651,941.74,OK,-DSTAGGER_CYCLES=40
4,4,2,0,32,100,2,1,1,4,0,0,220,0,192.125,4.651,941.67,OK,-DSTAGGER_CYCLES=100
4,4,2,0,32,80,2,1,1,4,0,0,220,0,192.125,4.653,941.34,OK,
4,4,2,0,32,120,2,1,1,4,0,0,220,0,192.125,4.653,941.43,OK,-DSTAGGER_CYCLES=120
4,4,2,0,32,60,2,1,1,4,0,0,220,0,192.125,4.654,941.18,OK,-DSTAGGER_CYCLES=60
4,4,2,0,32,160,2,1,1,4,0,0,220,0,192.125,4.658,940.27,OK,-DSTAGGER_CYCLES=160
4,4,3,1,32,40,2,1,1,4,0,0,226,0,192.125,4.66,939.87,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=40
