N_STAGES,NUM_EPI_WARPS,INTERLEAVE_STRATEGY,MBAR_EARLY,TMEM_LOAD_WIDTH,STAGGER_CYCLES,PHASE1_UNROLL,SNAKE_ORDER,CVT_ADD_FUSED,K_LOOP_UNROLL,W0_LOOP_UNROLL,SUB_MMA_UNROLL,regs,spills,smem_kb,ms,tflops,status,dflags
4,4,2,0,32,100,4,0,1,6,4,0,222,0,192.125,0.539,2033.01,OK,-DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,4,0,1,6,4,3,222,0,192.125,0.539,2032.66,OK,-DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,4,0,1,8,4,1,214,0,192.125,0.539,2032.26,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,4,0,0,4,0,1,214,0,192.125,0.54,2028.19,OK,-DCVT_ADD_FUSED=0 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,4,0,0,4,4,3,255,0,192.125,0.54,2026.68,OK,-DCVT_ADD_FUSED=0 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,4,0,0,6,4,0,222,0,192.125,0.54,2029.57,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,4,0,0,8,0,1,214,0,192.125,0.54,2026.82,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,4,0,0,8,0,3,255,0,192.125,0.54,2027.09,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,4,0,1,4,0,1,214,0,192.125,0.54,2028.4,OK,-DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,4,0,1,6,0,1,214,0,192.125,0.54,2029.48,OK,-DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,4,0,1,8,0,1,214,0,192.125,0.54,2028.38,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,4,0,0,8,4,3,255,0,192.125,0.541,2022.66,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,4,0,1,4,0,0,255,0,192.125,0.541,2025.89,OK,-DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,4,0,1,4,4,0,255,0,192.125,0.541,2022.66,OK,-DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,4,0,1,4,4,3,255,0,192.125,0.541,2024.88,OK,-DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,4,0,1,6,0,0,222,0,192.125,0.541,2024.15,OK,-DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,4,0,1,8,0,3,255,0,192.125,0.541,2025.26,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,4,0,0,4,4,0,255,0,192.125,0.542,2020.5,OK,-DCVT_ADD_FUSED=0 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,4,0,0,8,4,0,255,0,192.125,0.542,2021.21,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,4,0,1,4,0,3,255,0,192.125,0.542,2018.93,OK,-DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,4,0,1,8,4,0,255,0,192.125,0.542,2020.57,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,4,0,1,8,4,3,255,0,192.125,0.542,2019.21,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,3,0,32,60,2,1,1,4,0,0,209,0,192.125,0.543,2015.84,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=60
4,4,3,0,32,120,2,1,1,4,0,0,209,0,192.125,0.543,2015.79,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=120
4,4,2,0,32,100,4,0,0,4,0,3,255,0,192.125,0.543,2016.53,OK,-DCVT_ADD_FUSED=0 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,4,0,1,4,4,1,214,0,192.125,0.543,2016.57,OK,-DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,4,0,1,8,0,0,255,0,192.125,0.543,2015.03,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100
4,4,3,0,32,80,2,1,1,4,0,0,209,0,192.125,0.544,2013.14,OK,-DINTERLEAVE_STRATEGY=3
4,4,3,0,32,100,2,1,1,4,0,0,209,0,192.125,0.544,2012.48,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,4,0,0,4,4,1,214,0,192.125,0.544,2013.11,OK,-DCVT_ADD_FUSED=0 -DPHASE1_UNROLL=4 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,3,1,32,60,2,1,1,4,0,0,210,0,192.125,0.545,2007.86,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=60
4,4,3,1,32,80,2,1,1,4,0,0,210,0,192.125,0.545,2008.3,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1
4,4,3,0,32,0,2,1,1,4,0,0,208,0,192.125,0.546,2004.77,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=0
4,4,3,0,32,40,2,1,1,4,0,0,209,0,192.125,0.546,2006.84,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=40
4,4,3,0,32,160,2,1,1,4,0,0,209,0,192.125,0.546,2007.28,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=160
4,4,3,1,32,40,2,1,1,4,0,0,210,0,192.125,0.546,2005.53,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=40
4,4,3,1,32,120,2,1,1,4,0,0,210,0,192.125,0.546,2005.86,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=120
4,4,3,1,32,0,2,1,1,4,0,0,209,0,192.125,0.547,2000.22,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,3,1,32,100,2,1,1,4,0,0,210,0,192.125,0.547,2001.72,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=100
4,4,3,1,32,160,2,1,1,4,0,0,210,0,192.125,0.547,2002.95,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160
4,4,3,1,32,200,2,1,1,4,0,0,210,0,192.125,0.547,2001.17,OK,-DINTERLEAVE_STRATEGY=3 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=200
4,4,3,0,32,200,2,1,1,4,0,0,209,0,192.125,0.548,1999.0,OK,-DINTERLEAVE_STRATEGY=3 -DSTAGGER_CYCLES=200
4,4,0,0,32,200,2,1,1,4,0,0,208,0,192.125,0.553,1978.55,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=200
4,4,0,1,32,200,2,1,1,4,0,0,208,0,192.125,0.553,1980.18,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=200
4,4,0,0,32,100,2,1,1,4,0,0,208,0,192.125,0.555,1972.07,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=100
4,4,0,0,32,120,2,1,1,4,0,0,208,0,192.125,0.555,1974.77,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=120
4,4,0,0,32,160,2,1,1,4,0,0,208,0,192.125,0.555,1972.78,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=160
4,4,0,1,32,120,2,1,1,4,0,0,208,0,192.125,0.555,1972.22,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=120
4,4,0,1,32,160,2,1,1,4,0,0,208,0,192.125,0.555,1973.95,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=160
4,4,2,0,32,100,2,0,0,4,0,3,209,0,192.125,0.555,1974.14,OK,-DCVT_ADD_FUSED=0 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,0,0,32,60,2,1,1,4,0,0,208,0,192.125,0.556,1970.57,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=60
4,4,0,1,32,40,2,1,1,4,0,0,208,0,192.125,0.556,1969.67,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=40
4,4,0,1,32,100,2,1,1,4,0,0,208,0,192.125,0.556,1968.4,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,2,0,0,8,0,1,165,0,192.125,0.556,1970.63,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,2,0,1,6,0,0,173,0,192.125,0.556,1970.68,OK,-DK_LOOP_UNROLL=6 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100
4,4,0,0,32,0,2,1,1,4,0,0,207,0,192.125,0.557,1967.2,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=0
4,4,0,0,32,40,2,1,1,4,0,0,208,0,192.125,0.557,1967.06,OK,-DINTERLEAVE_STRATEGY=0 -DSTAGGER_CYCLES=40
4,4,0,0,32,80,2,1,1,4,0,0,208,0,192.125,0.557,1966.09,OK,-DINTERLEAVE_STRATEGY=0
4,4,0,1,32,0,2,1,1,4,0,0,207,0,192.125,0.557,1964.16,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=0
4,4,0,1,32,60,2,1,1,4,0,0,208,0,192.125,0.557,1967.59,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1 -DSTAGGER_CYCLES=60
4,4,0,1,32,80,2,1,1,4,0,0,208,0,192.125,0.557,1967.66,OK,-DINTERLEAVE_STRATEGY=0 -DMBAR_EARLY=1
4,4,2,0,32,100,2,0,1,6,4,3,173,0,192.125,0.559,1959.1,OK,-DK_LOOP_UNROLL=6 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,0,0,8,4,3,209,0,192.125,0.56,1954.03,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,0,0,4,0,0,209,0,192.125,0.561,1951.76,OK,-DCVT_ADD_FUSED=0 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,2,0,0,6,4,1,165,0,192.125,0.561,1953.04,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,0,1,6,4,1,165,0,192.125,0.561,1952.61,OK,-DK_LOOP_UNROLL=6 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,0,1,8,4,0,209,0,192.125,0.561,1952.75,OK,-DK_LOOP_UNROLL=8 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,0,0,8,0,3,209,0,192.125,0.562,1947.12,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,0,1,6,0,3,173,0,192.125,0.562,1947.83,OK,-DK_LOOP_UNROLL=6 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,0,1,8,0,3,209,0,192.125,0.562,1947.01,OK,-DK_LOOP_UNROLL=8 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,0,0,6,0,0,173,0,192.125,0.563,1943.53,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,2,0,1,4,0,0,209,0,192.125,0.563,1946.2,OK,-DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,2,0,0,4,4,3,209,0,192.125,0.564,1939.96,OK,-DCVT_ADD_FUSED=0 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,0,1,6,4,0,173,0,192.125,0.564,1941.68,OK,-DK_LOOP_UNROLL=6 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,0,1,8,4,3,209,0,192.125,0.564,1940.51,OK,-DK_LOOP_UNROLL=8 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,0,0,6,4,3,173,0,192.125,0.565,1939.26,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,0,1,8,0,0,209,0,192.125,0.565,1937.75,OK,-DK_LOOP_UNROLL=8 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,2,0,0,6,4,0,173,0,192.125,0.566,1935.64,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,0,0,8,4,0,209,0,192.125,0.566,1936.24,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,0,0,4,4,0,209,0,192.125,0.567,1930.07,OK,-DCVT_ADD_FUSED=0 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,0,0,8,0,0,209,0,192.125,0.567,1931.18,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,2,0,1,4,4,0,209,0,192.125,0.567,1932.33,OK,-DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,0,1,4,4,1,165,0,192.125,0.568,1926.82,OK,-DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,0,1,4,0,3,209,0,192.125,0.568,1928.63,OK,-DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,0,1,8,0,1,165,0,192.125,0.573,1910.65,OK,-DK_LOOP_UNROLL=8 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
3,4,2,0,32,80,2,1,1,4,0,0,154,0,160.125,0.574,1908.63,OK,-DN_STAGES=3
4,4,2,0,32,100,2,0,0,8,4,1,165,0,192.125,0.574,1908.71,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,0,1,4,4,3,209,0,192.125,0.574,1907.28,OK,-DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,0,0,6,0,3,173,0,192.125,0.576,1900.49,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,2,0,1,8,4,1,165,0,192.125,0.577,1897.62,OK,-DK_LOOP_UNROLL=8 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,0,0,4,4,1,165,0,192.125,0.578,1894.69,OK,-DCVT_ADD_FUSED=0 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,2,0,1,4,0,1,165,0,192.125,0.578,1893.93,OK,-DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,2,0,0,6,0,1,165,0,192.125,0.579,1892.46,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,2,0,1,6,0,1,165,0,192.125,0.585,1871.99,OK,-DK_LOOP_UNROLL=6 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,2,0,0,4,0,1,165,0,192.125,0.586,1868.6,OK,-DCVT_ADD_FUSED=0 -DSNAKE_ORDER=0 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,1,1,1,8,0,0,180,0,192.125,0.596,1838.63,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,1,1,1,4,4,3,178,0,192.125,0.598,1832.64,OK,-DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,1,1,1,6,0,0,147,0,192.125,0.6,1825.18,OK,-DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,1,1,0,4,4,3,179,0,192.125,0.602,1819.05,OK,-DCVT_ADD_FUSED=0 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,1,1,0,8,0,0,180,0,192.125,0.604,1813.71,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,1,1,1,4,0,0,178,0,192.125,0.606,1807.34,OK,-DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,1,1,1,6,4,1,134,0,192.125,0.607,1803.06,OK,-DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,1,1,0,6,4,0,144,0,192.125,0.608,1801.41,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,1,1,1,6,4,3,144,0,192.125,0.608,1801.54,OK,-DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,1,1,0,8,0,1,134,0,192.125,0.609,1798.9,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,1,1,0,4,0,3,179,0,192.125,0.611,1791.61,OK,-DCVT_ADD_FUSED=0 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,1,1,1,6,4,0,144,0,192.125,0.611,1790.95,OK,-DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,1,1,0,4,0,0,179,0,192.125,0.612,1787.85,OK,-DCVT_ADD_FUSED=0 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100
4,4,2,0,32,100,1,1,0,6,0,1,134,0,192.125,0.612,1788.13,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,1,1,0,4,0,1,134,0,192.125,0.613,1786.85,OK,-DCVT_ADD_FUSED=0 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,1,1,0,6,4,1,134,0,192.125,0.613,1786.85,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,1,1,0,8,0,3,180,0,192.125,0.613,1785.09,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,1,1,1,8,0,1,134,0,192.125,0.614,1782.64,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,1,1,0,6,0,3,149,0,192.125,0.615,1779.45,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,1,1,0,6,4,3,144,0,192.125,0.615,1779.74,OK,-DCVT_ADD_FUSED=0 -DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,1,1,1,4,0,1,134,0,192.125,0.616,1777.23,OK,-DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,1,1,1,8,4,1,134,0,192.125,0.616,1776.26,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,1,1,1,8,4,0,178,0,192.125,0.617,1775.68,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,1,1,1,4,4,1,134,0,192.125,0.618,1770.83,OK,-DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,1,1,1,8,0,3,180,0,192.125,0.618,1771.86,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
4,4,2,0,32,100,1,1,0,4,4,1,134,0,192.125,0.619,1769.66,OK,-DCVT_ADD_FUSED=0 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,1,1,1,8,4,3,178,0,192.125,0.619,1769.72,OK,-DK_LOOP_UNROLL=8 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3 -DW0_LOOP_UNROLL=4
4,4,2,0,32,100,1,1,1,6,0,1,134,0,192.125,0.621,1764.41,OK,-DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=1
4,4,2,0,32,100,1,1,1,6,0,3,147,0,192.125,0.621,1764.46,OK,-DK_LOOP_UNROLL=6 -DPHASE1_UNROLL=1 -DSTAGGER_CYCLES=100 -DSUB_MMA_UNROLL=3
