Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         890.1 |      14,111.8 |   1485.3% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         562.4 |       1,481.3 |    163.4% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         226.9 |         591.3 |    160.6% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.71 |         41.00 |    131.5% | warp
dram__sectors_read.sum                                                 |   178,964,368 |   128,451,592 |    -28.2% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         42.59 |         31.49 |    -26.1% | %
lts__t_sector_hit_rate.pct                                             |         50.28 |         62.30 |     23.9% | %
dram__sectors_write.sum                                                |     418,440.0 |     318,816.0 |    -23.8% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      11,995.2 |       9,271.4 |    -22.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,518.0 |     105,528.0 |     22.0% | 
smsp__inst_executed.sum                                                |    44,409,084 |    51,597,830 |     16.2% | inst
smsp__warps_issue_stalled_wait.avg                                     |     269,648.5 |     291,137.7 |      8.0% | warp
lts__t_sectors_op_read.sum                                             |   576,042,257 |   543,855,209 |     -5.6% | sector
lts__t_sectors.sum                                                     |   577,087,104 |   544,908,604 |     -5.6% | sector
