Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,005.0 |    25,688,721 | 1281133.0% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      44,283.7 |     187,575.2 |    323.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,204,670 |    48,360,556 |    181.1% | 
dram__sectors_read.sum                                                 |   114,557,768 |   179,213,216 |     56.4% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       5,550.2 |       8,444.8 |     52.2% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         37.09 |         52.63 |     41.9% | %
smsp__inst_executed.sum                                                |    83,541,135 |   116,193,559 |     39.1% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    15,968,771 |    21,627,070 |     35.4% | 
launch__registers_per_thread                                           |         158.0 |         117.0 |    -25.9% | register/thread
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,302,198 |     1,995,418 |    -13.3% | warp
smsp__warps_issue_stalled_wait.avg                                     |     407,495.6 |     460,411.8 |     13.0% | warp
lts__t_sectors_op_read.sum                                             |   610,503,223 |   681,186,020 |     11.6% | sector
lts__t_sectors.sum                                                     |   678,508,734 |   749,344,680 |     10.4% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      17,734.5 |      16,072.6 |     -9.4% | warp
