Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,998.0 |    26,859,243 | 1344206.5% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,678.1 |     180,485.1 |    488.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,381,619 |    48,574,202 |    179.5% | 
smsp__warps_issue_stalled_not_selected.avg                             |       4,225.2 |       7,897.6 |     86.9% | warp
dram__sectors_read.sum                                                 |   109,376,288 |   194,865,360 |     78.2% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         35.83 |         56.30 |     57.1% | %
smsp__inst_executed.sum                                                |    74,367,261 |   106,164,857 |     42.8% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,328.0 |       2,977.2 |     27.9% | warp
launch__registers_per_thread                                           |         161.0 |         117.0 |    -27.3% | register/thread
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,169,647 |    20,054,751 |     24.0% | 
lts__t_sector_hit_rate.pct                                             |         61.29 |         48.22 |    -21.3% | %
smsp__warps_issue_stalled_wait.avg                                     |     349,136.3 |     401,325.2 |     14.9% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,380,517 |     2,100,343 |    -11.8% | warp
lts__t_sectors_op_read.sum                                             |   616,895,686 |   687,236,931 |     11.4% | sector
lts__t_sectors.sum                                                     |   684,908,176 |   755,344,434 |     10.3% | sector
