Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         890.1 |      13,954.6 |   1467.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         562.4 |       1,478.7 |    162.9% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         226.9 |         593.4 |    161.5% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.71 |         40.96 |    131.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,518.0 |     105,644.0 |     22.1% | 
dram__sectors_read.sum                                                 |   178,964,368 |   139,984,432 |    -21.8% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      11,995.2 |       9,605.7 |    -19.9% | warp
smsp__inst_executed.sum                                                |    44,409,084 |    51,595,193 |     16.2% | inst
dram__sectors_write.sum                                                |     418,440.0 |     358,400.0 |    -14.3% | sector
smsp__warps_issue_stalled_wait.avg                                     |     269,648.5 |     291,118.4 |      8.0% | warp
