Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,850.0 |    28,875,142 | 1560718.5% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.07 |       1,790.0 |  16069.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      13,097.0 |     130,444.9 |    896.0% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       6,399.9 |      42,207.5 |    559.5% | warp
smsp__inst_executed.sum                                                |   184,763,259 |   995,187,685 |    438.6% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     129,123.6 |     417,722.1 |    223.5% | warp
dram__sectors_read.sum                                                 |    22,361,968 |    49,414,544 |    121.0% | sector
dram__bytes_read.sum                                                   |         715.6 |          1.58 |    -99.8% | Mbyte
smsp__warps_issue_stalled_sleeping.avg                                 |      91,971.7 |     165,410.5 |     79.8% | warp
smsp__warps_issue_stalled_wait.avg                                     |     684,015.4 |     1,202,125 |     75.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    59,098,906 |    86,465,181 |     46.3% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,246,270 |     1,280,348 |    -43.0% | warp
smsp__cycles_active.avg                                                |     2,769,713 |     3,910,539 |     41.2% | cycle
smsp__warps_issue_stalled_barrier.avg                                  |     415,950.7 |     581,071.6 |     39.7% | warp
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         69.03 |         45.79 |    -33.7% | %
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         60.76 |         41.99 |    -30.9% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         64.93 |         44.88 |    -30.9% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         54.68 |         40.09 |    -26.7% | %
launch__registers_per_thread                                           |         148.0 |         110.0 |    -25.7% | register/thread
lts__t_sectors_op_read.sum                                             |   505,376,474 |   574,951,372 |     13.8% | sector
lts__t_sectors.sum                                                     |   775,365,023 |   845,057,835 |      9.0% | sector
