Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    45,352,670 | 7647905.1% | 
dram__sectors_write.sum                                                |     119,776.0 |   176,434,032 | 147203.3% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         467.9 |      98,848.7 |  21027.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,036.0 |    49,937,378 |  15955.2% | 
lts__t_sectors_op_write.sum                                            |     2,116,583 |   269,424,625 |  12629.2% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         648.0 |       4,857.5 |    649.6% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.19 |         30.36 |    624.6% | %
smsp__warps_issue_stalled_not_selected.avg                             |       2,759.2 |      12,094.2 |    338.3% | warp
smsp__inst_executed.sum                                                |    77,697,456 |   172,503,960 |    122.0% | inst
launch__registers_per_thread                                           |         77.00 |         150.0 |     94.8% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     288,053.1 |     471,285.0 |     63.6% | warp
smsp__warps_issue_stalled_wait.avg                                     |     394,164.1 |     639,724.5 |     62.3% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.99 |         54.60 |     51.7% | %
lts__t_sectors.sum                                                     |   546,139,711 |   811,048,099 |     48.5% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      68,521.1 |      95,546.5 |     39.4% | warp
lts__t_sector_hit_rate.pct                                             |         93.59 |         62.82 |    -32.9% | %
smsp__cycles_active.avg                                                |     2,444,457 |     3,029,067 |     23.9% | cycle
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.98 |         58.46 |    -18.8% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         73.42 |         63.35 |    -13.7% | %
