Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    52,253,847 | 8811678.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,850.0 |    28,106,198 | 1519153.9% | 
dram__sectors_write.sum                                                |     110,368.0 |   176,523,528 | 159840.9% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     312,607.0 |    86,038,333 |  27422.8% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         37.82 |       5,340.9 |  14021.9% | warp
lts__t_sectors_op_write.sum                                            |     2,104,127 |   269,548,140 |  12710.5% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       1,421.2 |      51,733.3 |   3540.2% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       4,029.9 |     137,421.5 |   3310.0% | warp
smsp__inst_executed.sum                                                |    97,409,183 | 1,039,118,424 |    966.8% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |      61,205.1 |     516,142.7 |    743.3% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.13 |         23.36 |    465.6% | %
smsp__warps_issue_stalled_sleeping.avg                                 |      53,040.8 |     147,914.8 |    178.9% | warp
smsp__warps_issue_stalled_wait.avg                                     |     495,214.8 |     1,332,839 |    169.1% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     277,968.4 |     589,807.0 |    112.2% | warp
dram__bytes_read.sum                                                   |         715.7 |          1.08 |    -99.8% | Mbyte
smsp__cycles_active.avg                                                |     2,532,508 |     4,171,262 |     64.7% | cycle
lts__t_sectors.sum                                                     |   503,572,657 |   815,851,461 |     62.0% | sector
dram__sectors_read.sum                                                 |    22,367,016 |    33,800,080 |     51.1% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,546,364 |     1,264,659 |    -50.3% | warp
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         72.12 |         43.24 |    -40.0% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         70.69 |         42.39 |    -40.0% | %
launch__registers_per_thread                                           |         80.00 |         110.0 |     37.5% | register/thread
lts__t_sector_hit_rate.pct                                             |         91.30 |         59.04 |    -35.3% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         49.73 |         37.68 |    -24.2% | %
lts__t_sectors_op_read.sum                                             |   501,368,285 |   545,770,741 |      8.9% | sector
