Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,850.0 |    28,767,235 | 1554885.7% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.20 |       2,141.5 |  19020.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      12,963.8 |     130,242.9 |    904.7% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       6,314.7 |      36,053.6 |    470.9% | warp
smsp__inst_executed.sum                                                |   184,792,820 |   995,189,521 |    438.5% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     129,237.4 |     414,130.0 |    220.4% | warp
dram__sectors_read.sum                                                 |    22,364,184 |    49,493,400 |    121.3% | sector
dram__bytes_read.sum                                                   |         715.6 |          1.58 |    -99.8% | Mbyte
smsp__warps_issue_stalled_sleeping.avg                                 |      89,860.3 |     167,072.4 |     85.9% | warp
smsp__warps_issue_stalled_wait.avg                                     |     684,152.0 |     1,217,944 |     78.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    59,356,376 |    86,736,293 |     46.1% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,239,175 |     1,282,686 |    -42.7% | warp
smsp__cycles_active.avg                                                |     2,759,827 |     3,918,680 |     42.0% | cycle
smsp__warps_issue_stalled_barrier.avg                                  |     422,930.0 |     578,473.0 |     36.8% | warp
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         69.03 |         45.61 |    -33.9% | %
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         60.60 |         41.82 |    -31.0% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         64.76 |         44.70 |    -31.0% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         54.73 |         39.88 |    -27.1% | %
launch__registers_per_thread                                           |         148.0 |         110.0 |    -25.7% | register/thread
lts__t_sectors_op_read.sum                                             |   505,678,269 |   570,778,001 |     12.9% | sector
lts__t_sectors.sum                                                     |   775,699,461 |   840,915,305 |      8.4% | sector
