Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      20,264.2 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,977.1 |     271,260.0 |    775.7% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,745.3 |         18.58 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,134.7 |     399,320.7 |     75.0% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,823.7 |       7,946.4 |    -63.6% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
dram__sectors_read.sum                                                 |   133,772,704 |   188,009,064 |     40.5% | sector
smsp__inst_executed.sum                                                |   163,088,846 |   105,468,558 |    -35.3% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.67 |         55.21 |     32.5% | %
smsp__warps_issue_stalled_short_scoreboard.avg                         |     136,275.6 |     178,923.6 |     31.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,900,481 |    26,924,641 |    -29.0% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,725,690 |     2,087,830 |    -23.4% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,408,148 |    48,495,095 |    -19.7% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,572.9 |       2,957.2 |     14.9% | warp
lts__t_sectors_op_read.sum                                             |   620,017,779 |   670,861,065 |      8.2% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,022,607 |    20,534,607 |      7.9% | 
lts__t_sectors.sum                                                     |   687,305,928 |   739,061,865 |      7.5% | sector
