Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
dram__bytes_read.sum                                                   |          1.82 |         853.5 |  46792.9% | Gbyte
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         157.1 |   1327.8% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     101,518.0 |     221,163.7 |    117.9% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       5,436.6 |      11,302.4 |    107.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      10,108.8 |      20,276.5 |    100.6% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |     134,301.0 |      44,850.3 |    -66.6% | warp
dram__sectors_read.sum                                                 |    56,766,424 |    26,670,344 |    -53.0% | sector
smsp__inst_executed.sum                                                |   161,534,997 |   232,113,414 |     43.7% | inst
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,999,167 |     1,750,285 |    -41.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    45,241,298 |    61,976,936 |     37.0% | 
smsp__warps_issue_stalled_wait.avg                                     |     626,359.9 |     856,251.3 |     36.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,885,700 |    66,548,598 |     33.4% | 
smsp__warps_issue_stalled_barrier.avg                                  |     493,354.5 |     363,032.3 |    -26.4% | warp
smsp__cycles_active.avg                                                |     3,228,937 |     2,675,621 |    -17.1% | cycle
