Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |       9,703.5 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      91,827.4 |     220,077.1 |    139.7% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,959.1 |     294,265.1 |    108.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,497,156 |         595.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     440,199.0 |       2,008.0 |    -99.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    19,912,706 |     106,024.0 |    -99.5% | 
dram__sectors_write.sum                                                |    43,756,560 |     263,688.0 |    -99.4% | sector
lts__t_sectors_op_write.sum                                            |    66,829,404 |     669,469.0 |    -99.0% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,178.3 |         67.41 |    -96.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      25,707.0 |       1,751.7 |    -93.2% | warp
smsp__inst_executed.sum                                                |   141,729,533 |    51,935,067 |    -63.4% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,322.3 |      13,979.5 |    -53.9% | warp
launch__registers_per_thread                                           |         186.0 |         96.00 |    -48.4% | register/thread
dram__sectors_read.sum                                                 |    89,204,288 |   120,442,176 |     35.0% | sector
lts__t_sectors.sum                                                     |   632,713,222 |   472,821,143 |    -25.3% | sector
lts__t_sectors_op_read.sum                                             |   565,628,740 |   471,829,770 |    -16.6% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         588.2 |         675.6 |     14.9% | warp
smsp__cycles_active.avg                                                |     1,913,299 |     1,811,348 |     -5.3% | cycle
