Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         597.0 |    19,819,127 | 3319686.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,002.0 |    27,629,882 | 1380014.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     105,550.0 |    48,947,640 |  46273.9% | 
dram__sectors_write.sum                                                |     306,480.0 |    44,447,920 |  14402.7% | sector
lts__t_sectors_op_write.sum                                            |     674,209.0 |    67,513,670 |   9913.8% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |      13,997.9 |     182,113.9 |   1201.0% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,483.5 |       7,921.6 |    434.0% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         591.8 |       2,948.4 |    398.2% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,488.4 |      20,199.1 |    112.9% | warp
smsp__inst_executed.sum                                                |    51,590,350 |   106,123,832 |    105.7% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         32.40 |         55.74 |     72.0% | %
smsp__warps_issue_stalled_mio_throttle.avg                             |         41.71 |         17.68 |    -57.6% | warp
dram__sectors_read.sum                                                 |   132,063,560 |   189,960,576 |     43.8% | sector
smsp__warps_issue_stalled_wait.avg                                     |     291,118.4 |     401,228.5 |     37.8% | warp
lts__t_sectors.sum                                                     |   535,468,190 |   716,405,825 |     33.8% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     220,312.3 |     270,433.6 |     22.8% | warp
launch__registers_per_thread                                           |         96.00 |         117.0 |     21.9% | register/thread
lts__t_sectors_op_read.sum                                             |   534,430,812 |   648,217,955 |     21.3% | sector
lts__t_sector_hit_rate.pct                                             |         59.38 |         48.03 |    -19.1% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,454,401 |     2,069,176 |    -15.7% | warp
