Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    19,415,487 | 3274012.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,022.0 |    27,049,645 | 1337666.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,243.0 |    48,209,386 |  55799.5% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |         865.6 |     171,422.7 |  19703.7% | warp
dram__sectors_write.sum                                                |     387,984.0 |    44,580,496 |  11390.3% | sector
lts__t_sectors_op_write.sum                                            |     668,600.0 |    67,515,966 |   9998.1% | sector
smsp__warps_issue_stalled_not_selected.avg                             |         819.2 |       7,287.7 |    789.6% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         346.7 |       2,671.4 |    670.5% | warp
smsp__inst_executed.sum                                                |    46,525,691 |   103,273,688 |    122.0% | inst
dram__bytes_write.sum                                                  |         12.42 |          1.43 |    -88.5% | Mbyte
smsp__warps_issue_stalled_sleeping.avg                                 |      11,571.1 |      20,746.9 |     79.3% | warp
smsp__warps_issue_stalled_wait.avg                                     |     276,323.4 |     387,666.3 |     40.3% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         39.78 |         54.34 |     36.6% | %
lts__t_sectors.sum                                                     |   557,911,287 |   748,919,432 |     34.2% | sector
lts__t_sectors_op_read.sum                                             |   556,948,777 |   680,925,923 |     22.3% | sector
launch__registers_per_thread                                           |         96.00 |         117.0 |     21.9% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     223,494.4 |     271,262.7 |     21.4% | warp
dram__sectors_read.sum                                                 |   162,181,448 |   188,980,152 |     16.5% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,496,708 |     2,119,707 |    -15.1% | warp
