Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_mio_throttle.avg                             |         439.1 |       1,790.0 |    307.7% | warp
dram__sectors_read.sum                                                 |    72,219,792 |    49,414,544 |    -31.6% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    45,272,479 |    52,154,573 |     15.2% | 
smsp__warps_issue_stalled_sleeping.avg                                 |     144,844.0 |     165,410.5 |     14.2% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    78,729,276 |    86,465,181 |      9.8% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,166,841 |     1,280,348 |      9.7% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |      39,156.8 |      42,207.5 |      7.8% | warp
smsp__warps_issue_stalled_wait.avg                                     |     1,126,122 |     1,202,125 |      6.7% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     393,058.4 |     417,722.1 |      6.3% | warp
smsp__cycles_active.avg                                                |     3,683,135 |     3,910,539 |      6.2% | cycle
