Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         595.0 |    51,269,415 | 8616608.4% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,850.0 |    27,672,726 | 1495723.0% | 
dram__sectors_write.sum                                                |     111,064.0 |   176,528,056 | 158842.6% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     312,865.0 |    84,264,721 |  26833.3% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         34.61 |       5,558.0 |  15959.0% | warp
lts__t_sectors_op_write.sum                                            |     2,109,719 |   269,551,284 |  12676.6% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       4,223.0 |     140,880.6 |   3236.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       1,501.5 |      42,376.0 |   2722.2% | warp
smsp__inst_executed.sum                                                |    99,747,638 | 1,043,145,012 |    945.8% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |      67,197.7 |     515,508.6 |    667.2% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.12 |         23.20 |    463.1% | %
smsp__warps_issue_stalled_sleeping.avg                                 |      50,965.3 |     145,548.2 |    185.6% | warp
smsp__warps_issue_stalled_wait.avg                                     |     504,024.1 |     1,375,118 |    172.8% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     276,927.0 |     589,056.4 |    112.7% | warp
dram__bytes_read.sum                                                   |         716.5 |          1.10 |    -99.8% | Mbyte
smsp__cycles_active.avg                                                |     2,541,574 |     4,205,284 |     65.5% | cycle
lts__t_sectors.sum                                                     |   505,228,016 |   809,733,247 |     60.3% | sector
dram__sectors_read.sum                                                 |    22,390,984 |    34,359,232 |     53.5% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,535,375 |     1,254,606 |    -50.5% | warp
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         72.02 |         42.85 |    -40.5% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         70.59 |         42.00 |    -40.5% | %
launch__registers_per_thread                                           |         80.00 |         110.0 |     37.5% | register/thread
lts__t_sector_hit_rate.pct                                             |         90.76 |         57.95 |    -36.2% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         49.37 |         36.97 |    -25.1% | %
lts__t_sectors_op_read.sum                                             |   503,022,096 |   539,657,513 |      7.3% | sector
