Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,918.0 |    29,533,581 | 1539711.3% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         434.7 |   3851.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      10,044.2 |     133,343.3 |   1227.6% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       4,579.1 |      34,607.9 |    655.8% | warp
smsp__inst_executed.sum                                                |   169,497,419 |   979,814,036 |    478.1% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     106,140.7 |     386,268.9 |    263.9% | warp
smsp__warps_issue_stalled_wait.avg                                     |     629,083.4 |     1,122,622 |     78.5% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     3,070,257 |     1,157,333 |    -62.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,845,570 |    79,814,048 |     60.1% | 
launch__registers_per_thread                                           |         148.0 |         110.0 |    -25.7% | register/thread
lts__t_sectors_op_read.sum                                             |   383,632,261 |   462,580,441 |     20.6% | sector
lts__t_sectors.sum                                                     |   656,968,177 |   732,857,406 |     11.6% | sector
smsp__cycles_active.avg                                                |     3,300,496 |     3,672,718 |     11.3% | cycle
dram__bytes_read.sum                                                   |         826.0 |         738.4 |    -10.6% | Mbyte
dram__sectors_read.sum                                                 |    25,813,848 |    23,076,360 |    -10.6% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     500,319.4 |     542,576.8 |      8.4% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |     140,850.2 |     133,081.6 |     -5.5% | warp
