Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |      26,196.1 |      34,588.2 |     32.0% | warp
dram__sectors_read.sum                                                 |   144,592,520 |   104,384,992 |    -27.8% | sector
lts__t_sectors_op_read.sum                                             |   623,533,881 |   553,199,931 |    -11.3% | sector
lts__t_sectors.sum                                                     |   691,579,662 |   621,199,507 |    -10.2% | sector
smsp__inst_executed.sum                                                |    70,747,322 |    77,427,313 |      9.4% | inst
smsp__warps_issue_stalled_sleeping.avg                                 |      21,996.3 |      19,968.2 |     -9.2% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     282,103.8 |     261,298.8 |     -7.4% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,704,397 |    17,847,416 |      6.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,917,281 |    19,064,457 |      6.4% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,519.0 |       2,668.8 |      5.9% | warp
