Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    58,183,056 | 9811545.2% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,853.0 |    28,893,321 | 1559172.6% | 
dram__sectors_write.sum                                                |     101,504.0 |   176,584,712 | 173868.2% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |       3,343.7 |  30296.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,066.0 |    91,443,428 |  29296.8% | 
lts__t_sectors_op_write.sum                                            |     2,124,653 |   269,515,132 |  12585.1% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       1,297.5 |      54,062.2 |   4066.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       3,516.1 |     123,955.3 |   3425.4% | warp
smsp__inst_executed.sum                                                |    84,906,462 | 1,021,204,156 |   1102.7% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |      43,736.6 |     477,650.1 |    992.1% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.86 |         28.79 |    492.4% | %
dram__sectors_read.sum                                                 |    27,874,624 |    79,574,296 |    185.5% | sector
smsp__warps_issue_stalled_wait.avg                                     |     448,955.4 |     1,280,575 |    185.2% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      65,909.9 |     161,165.5 |    144.5% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     286,520.6 |     605,810.5 |    111.4% | warp
dram__bytes_read.sum                                                   |         892.0 |          2.55 |    -99.7% | Mbyte
lts__t_sectors.sum                                                     |   528,328,255 |   861,873,566 |     63.1% | sector
smsp__cycles_active.avg                                                |     2,528,441 |     4,099,537 |     62.1% | cycle
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,631,643 |     1,300,237 |    -50.6% | warp
launch__registers_per_thread                                           |         78.00 |         111.0 |     42.3% | register/thread
lts__t_sector_hit_rate.pct                                             |         89.14 |         52.76 |    -40.8% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         66.88 |         42.91 |    -35.8% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         68.24 |         43.91 |    -35.7% | %
lts__t_sectors_op_read.sum                                             |   526,107,525 |   591,746,919 |     12.5% | sector
