Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      12,071.4 |      inf% | warp
dram__bytes_write.sum                                                  |          1.40 |         13.02 |    830.0% | Gbyte
smsp__warps_issue_stalled_barrier.avg                                  |      91,827.4 |     224,331.2 |    144.3% | warp
dram__sectors_read.sum                                                 |    89,204,288 |   179,999,408 |    101.8% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,497,156 |         592.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    19,912,706 |      86,184.0 |    -99.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     440,199.0 |       2,075.0 |    -99.5% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,178.3 |         17.62 |    -99.2% | warp
dram__sectors_write.sum                                                |    43,756,560 |     406,944.0 |    -99.1% | sector
lts__t_sectors_op_write.sum                                            |    66,829,404 |     669,923.0 |    -99.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |      25,707.0 |         669.8 |    -97.4% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,322.3 |         847.1 |    -97.2% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,959.1 |     269,878.2 |     91.5% | warp
smsp__inst_executed.sum                                                |   141,729,533 |    45,443,640 |    -67.9% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         31.63 |         42.66 |     34.9% | %
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         588.2 |         387.8 |    -34.1% | warp
launch__registers_per_thread                                           |         186.0 |         128.0 |    -31.2% | register/thread
lts__t_sector_hit_rate.pct                                             |         62.51 |         52.10 |    -16.7% | %
lts__t_sectors_op_read.sum                                             |   565,628,740 |   620,077,814 |      9.6% | sector
smsp__cycles_active.avg                                                |     1,913,299 |     1,812,875 |     -5.2% | cycle
