Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         594.0 |    45,043,531 | 7582986.0% | 
dram__sectors_write.sum                                                |     107,344.0 |   176,545,352 | 164366.9% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,066.0 |    49,675,846 |  15869.6% | 
lts__t_sectors_op_write.sum                                            |     2,127,463 |   269,434,948 |  12564.6% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         549.1 |       7,576.1 |   1279.7% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.18 |         29.74 |    611.5% | %
smsp__warps_issue_stalled_not_selected.avg                             |       2,332.8 |      12,818.4 |    449.5% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      43,725.3 |     117,735.1 |    169.3% | warp
smsp__inst_executed.sum                                                |    79,720,286 |   176,238,625 |    121.1% | inst
launch__registers_per_thread                                           |         78.00 |         148.0 |     89.7% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     286,391.2 |     509,054.0 |     77.7% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      58,345.3 |     103,417.2 |     77.3% | warp
smsp__warps_issue_stalled_wait.avg                                     |     423,614.3 |     678,758.1 |     60.2% | warp
lts__t_sectors.sum                                                     |   517,737,821 |   796,112,381 |     53.8% | sector
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.81 |         52.65 |     47.0% | %
lts__t_sector_hit_rate.pct                                             |         91.47 |         59.44 |    -35.0% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.62 |         56.31 |    -21.4% | %
smsp__cycles_active.avg                                                |     2,506,067 |     2,948,375 |     17.6% | cycle
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         73.07 |         60.79 |    -16.8% | %
dram__bytes_read.sum                                                   |         715.3 |         828.4 |     15.8% | Mbyte
dram__sectors_read.sum                                                 |    22,352,648 |    25,888,672 |     15.8% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,636,108 |     2,463,210 |     -6.6% | warp
