Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      20,908.8 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,977.1 |     272,067.9 |    778.3% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,745.3 |         17.74 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,134.7 |     401,330.0 |     75.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,823.7 |       7,954.1 |    -63.6% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
dram__sectors_read.sum                                                 |   133,772,704 |   195,639,320 |     46.2% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.67 |         56.43 |     35.4% | %
smsp__inst_executed.sum                                                |   163,088,846 |   106,176,526 |    -34.9% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     136,275.6 |     178,920.0 |     31.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,900,481 |    26,675,349 |    -29.6% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,725,690 |     2,100,166 |    -22.9% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,408,148 |    48,174,111 |    -20.3% | 
lts__t_sector_hit_rate.pct                                             |         57.34 |         47.03 |    -18.0% | %
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,572.9 |       2,995.5 |     16.4% | warp
lts__t_sectors_op_read.sum                                             |   620,017,779 |   673,758,607 |      8.7% | sector
lts__t_sectors.sum                                                     |   687,305,928 |   741,914,578 |      7.9% | sector
