Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         890.1 |      13,546.4 |   1421.8% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.71 |         95.83 |    441.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         562.4 |       1,463.6 |    160.2% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         226.9 |         569.1 |    150.8% | warp
dram__sectors_read.sum                                                 |   178,964,368 |   127,366,848 |    -28.8% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         42.59 |         31.20 |    -26.7% | %
dram__sectors_write.sum                                                |     418,440.0 |     312,384.0 |    -25.3% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,518.0 |     105,757.0 |     22.2% | 
smsp__warps_issue_stalled_sleeping.avg                                 |      11,995.2 |       9,541.1 |    -20.5% | warp
smsp__inst_executed.sum                                                |    44,409,084 |    51,430,553 |     15.8% | inst
smsp__warps_issue_stalled_wait.avg                                     |     269,648.5 |     291,380.6 |      8.1% | warp
lts__t_sectors_op_read.sum                                             |   576,042,257 |   535,380,129 |     -7.1% | sector
lts__t_sectors.sum                                                     |   577,087,104 |   536,441,728 |     -7.0% | sector
