Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    16,036,362 | 2704176.9% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      98,410.0 |    17,211,797 |  17389.9% | 
dram__sectors_write.sum                                                |     362,976.0 |    44,203,880 |  12078.2% | sector
lts__t_sectors_op_write.sum                                            |     674,757.0 |    67,513,656 |   9905.6% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       7,314.0 |      44,302.8 |    505.7% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         608.5 |       3,122.5 |    413.2% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,483.7 |       5,552.7 |    274.3% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       8,694.5 |      17,599.7 |    102.4% | warp
dram__bytes_write.sum                                                  |         11.62 |          1.41 |    -87.9% | Mbyte
launch__registers_per_thread                                           |         96.00 |         158.0 |     64.6% | register/thread
smsp__inst_executed.sum                                                |    52,358,347 |    83,518,183 |     59.5% | inst
smsp__warps_issue_stalled_wait.avg                                     |     313,547.5 |     407,338.5 |     29.9% | warp
dram__sectors_read.sum                                                 |   145,004,296 |   110,062,512 |    -24.1% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     218,591.9 |     260,975.0 |     19.4% | warp
lts__t_sectors.sum                                                     |   596,932,672 |   681,229,826 |     14.1% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,431,301 |     2,304,844 |     -5.2% | warp
